,0,1,2
"{'id': 'Chondromyces apiculatus', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Polyangiaceae', 'Chondromyces', 'Chondromyces apiculatus', 'Chondromyces apiculatus']}}",105,0,3
"{'id': 'Chthoniobacter flavus', 'metadata': {'taxonomy': ['Bacteria', 'Verrucomicrobia', 'Spartobacteria', 'unclassified (derived from Spartobacteria)', 'unclassified (derived from Spartobacteria)', 'Chthoniobacter', 'Chthoniobacter flavus', 'Chthoniobacter flavus']}}",106,0,9
"{'id': 'Clostridium innocuum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Erysipelotrichi', 'Erysipelotrichales', 'Erysipelotrichaceae', 'unclassified (derived from Erysipelotrichaceae)', 'Clostridium innocuum', 'Clostridium innocuum']}}",107,0,1
"{'id': 'Clostridium sordellii', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptostreptococcaceae', 'unclassified (derived from Peptostreptococcaceae)', '[Clostridium] sordellii', 'Clostridium sordellii']}}",108,0,1
"{'id': 'Clostridium subterminale', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiaceae', 'Clostridium', 'Clostridium subterminale', 'Clostridium subterminale']}}",109,0,1
"{'id': 'Collinsella aerofaciens', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Collinsella', 'Collinsella aerofaciens', 'Collinsella aerofaciens']}}",110,0,2
"{'id': 'Coprothermobacter proteolyticus DSM 5265', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Thermoanaerobacterales', 'Thermodesulfobiaceae', 'Coprothermobacter', 'Coprothermobacter proteolyticus', 'Coprothermobacter proteolyticus DSM 5265']}}",111,0,1
"{'id': 'Corallococcus coralloides', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Corallococcus', 'Corallococcus coralloides', 'Corallococcus coralloides']}}",112,0,1
"{'id': 'Corallococcus macrosporus', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Corallococcus', 'Corallococcus macrosporus', 'Corallococcus macrosporus']}}",113,0,2
"{'id': 'Corynebacterium matruchotii', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium matruchotii', 'Corynebacterium matruchotii']}}",114,0,1
"{'id': 'Corynebacterium propinquum', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium propinquum', 'Corynebacterium propinquum']}}",115,0,3
"{'id': 'Corynebacterium sp. NML93-0612', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium sp. NML93-0612', 'Corynebacterium sp. NML93-0612']}}",116,0,4
"{'id': 'Corynebacterium suicordis', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium suicordis', 'Corynebacterium suicordis']}}",117,0,1
"{'id': 'Couchioplanes caeruleus', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micromonosporaceae', 'Couchioplanes', 'Couchioplanes caeruleus', 'Couchioplanes caeruleus']}}",118,0,2
"{'id': 'Curtobacterium flaccumfaciens pv. flaccumfaciens', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Microbacteriaceae', 'Curtobacterium', 'Curtobacterium flaccumfaciens', 'Curtobacterium flaccumfaciens pv. flaccumfaciens']}}",119,0,1
"{'id': 'Cytophaga hutchinsonii', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Cytophaga', 'Cytophaga hutchinsonii', 'Cytophaga hutchinsonii']}}",120,0,1
"{'id': 'Cytophaga sp.', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Cytophaga', 'Cytophaga sp.', 'Cytophaga sp.']}}",121,0,1
"{'id': 'Cytophaga sp. I-1787', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Cytophaga', 'Cytophaga sp. I-1787', 'Cytophaga sp. I-1787']}}",122,0,1
"{'id': 'Cytophaga sp. MBIC01539', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Cytophaga', 'Cytophaga sp. MBIC01539', 'Cytophaga sp. MBIC01539']}}",123,0,1
"{'id': 'Dactylosporangium matsuzakiense', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micromonosporaceae', 'Dactylosporangium', 'Dactylosporangium matsuzakiense', 'Dactylosporangium matsuzakiense']}}",124,0,1
"{'id': 'Dactylosporangium salmoneum', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micromonosporaceae', 'Dactylosporangium', 'Dactylosporangium salmoneum', 'Dactylosporangium salmoneum']}}",125,0,2
"{'id': 'Deferribacter desulfuricans SSM1', 'metadata': {'taxonomy': ['Bacteria', 'Deferribacteres', 'Deferribacteres (class)', 'Deferribacterales', 'Deferribacteraceae', 'Deferribacter', 'Deferribacter desulfuricans', 'Deferribacter desulfuricans SSM1']}}",126,0,1
"{'id': 'Dehalococcoides sp. BAV1', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides sp. BAV1', 'Dehalococcoides sp. BAV1']}}",127,0,1
"{'id': 'Desulfitobacterium hafniense', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfitobacterium', 'Desulfitobacterium hafniense', 'Desulfitobacterium hafniense']}}",128,0,8
"{'id': 'Desulfonatronovibrio hydrogenovorans', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfohalobiaceae', 'Desulfonatronovibrio', 'Desulfonatronovibrio hydrogenovorans', 'Desulfonatronovibrio hydrogenovorans']}}",129,0,8
"{'id': 'Desulfonatronum lacustre', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfonatronumaceae', 'Desulfonatronum', 'Desulfonatronum lacustre', 'Desulfonatronum lacustre']}}",130,0,1
"{'id': 'Desulfonispora thiosulfatigenes', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfonispora', 'Desulfonispora thiosulfatigenes', 'Desulfonispora thiosulfatigenes']}}",131,0,1
"{'id': 'Desulfosarcina variabilis', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobacteraceae', 'Desulfosarcina', 'Desulfosarcina variabilis', 'Desulfosarcina variabilis']}}",132,0,1
"{'id': 'Desulfosporosinus meridiei', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfosporosinus', 'Desulfosporosinus meridiei', 'Desulfosporosinus meridiei']}}",133,0,1
"{'id': 'Desulfotomaculum acetoxidans', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum acetoxidans', 'Desulfotomaculum acetoxidans']}}",134,0,1
"{'id': 'Desulfotomaculum solfataricum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum solfataricum', 'Desulfotomaculum solfataricum']}}",135,0,1
"{'id': 'Desulfotomaculum sp. MPNeg1', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum sp. MPNeg1', 'Desulfotomaculum sp. MPNeg1']}}",136,0,1
"{'id': 'Desulfotomaculum thermoacetoxidans', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum thermoacetoxidans', 'Desulfotomaculum thermoacetoxidans']}}",137,0,1
"{'id': 'Desulfovirga adipica', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Syntrophobacterales', 'Syntrophobacteraceae', 'Desulfovirga', 'Desulfovirga adipica', 'Desulfovirga adipica']}}",138,0,1
"{'id': 'Devosia neptuniae', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Hyphomicrobiaceae', 'Devosia', 'Devosia neptuniae', 'Devosia neptuniae']}}",139,0,1
"{'id': 'Dictyoglomus thermophilum', 'metadata': {'taxonomy': ['Bacteria', 'Dictyoglomi', 'Dictyoglomia', 'Dictyoglomales', 'Dictyoglomaceae', 'Dictyoglomus', 'Dictyoglomus thermophilum', 'Dictyoglomus thermophilum']}}",140,0,5
"{'id': 'Dictyoglomus thermophilum H-6-12', 'metadata': {'taxonomy': ['Bacteria', 'Dictyoglomi', 'Dictyoglomia', 'Dictyoglomales', 'Dictyoglomaceae', 'Dictyoglomus', 'Dictyoglomus thermophilum', 'Dictyoglomus thermophilum H-6-12']}}",141,0,7
"{'id': 'Dietzia maris', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Dietziaceae', 'Dietzia', 'Dietzia maris', 'Dietzia maris']}}",142,0,3
"{'id': 'Dyadobacter fermentans DSM 18053', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Dyadobacter', 'Dyadobacter fermentans', 'Dyadobacter fermentans DSM 18053']}}",143,0,1
"{'id': 'Eggerthella lenta', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Eggerthella', 'Eggerthella lenta', 'Eggerthella lenta']}}",144,0,4
"{'id': 'Erythrobacter litoralis HTCC2594', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Erythrobacteraceae', 'Erythrobacter', 'Erythrobacter litoralis', 'Erythrobacter litoralis HTCC2594']}}",145,0,1
"{'id': 'Eubacterium ventriosum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Eubacteriaceae', 'Eubacterium', 'Eubacterium ventriosum', 'Eubacterium ventriosum']}}",146,0,3
"{'id': 'Exiguobacterium acetylicum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'unclassified (derived from Bacillales)', 'Exiguobacterium', 'Exiguobacterium acetylicum', 'Exiguobacterium acetylicum']}}",147,0,1
"{'id': 'Falklandiella harveyi', 'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Florideophyceae', 'Ceramiales', 'Ceramiaceae', 'Falklandiella', 'Falklandiella harveyi', 'Falklandiella harveyi']}}",148,0,1
"{'id': 'Flammeovirga aprica', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Flammeovirgaceae', 'Flammeovirga', 'Flammeovirga aprica', 'Flammeovirga aprica']}}",149,0,1
"{'id': 'Flavobacterium psychrophilum', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Flavobacteriia', 'Flavobacteriales', 'Flavobacteriaceae', 'Flavobacterium', 'Flavobacterium psychrophilum', 'Flavobacterium psychrophilum']}}",150,0,1
"{'id': 'Flexibacter elegans', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Flexibacter', 'Flexibacter elegans', 'Flexibacter elegans']}}",151,0,1
"{'id': 'Flexibacter flexilis', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Flexibacter', 'Flexibacter flexilis', 'Flexibacter flexilis']}}",152,0,3
"{'id': 'Flexibacteraceae bacterium VUG-A141a', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Hymenobacter', 'Hymenobacter sp. VUG-A141a', 'Flexibacteraceae bacterium VUG-A141a']}}",153,0,1
"{'id': 'Flexibacteraceae bacterium VUG-A33', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Hymenobacter', 'Hymenobacter antarcticus', 'Flexibacteraceae bacterium VUG-A33']}}",154,0,1
"{'id': 'Frankia sp.', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Frankiaceae', 'Frankia', 'Frankia sp.', 'Frankia sp.']}}",155,0,26
"{'id': 'Frankia sp. BMG5.3', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Frankiaceae', 'Frankia', 'Frankia sp. BMG5.3', 'Frankia sp. BMG5.3']}}",156,0,1
"{'id': 'Frankia sp. CcI3', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Frankiaceae', 'Frankia', 'Frankia sp. CcI3', 'Frankia sp. CcI3']}}",157,0,2
"{'id': 'Gemmatimonas aurantiaca T-27', 'metadata': {'taxonomy': ['Bacteria', 'Gemmatimonadetes', 'Gemmatimonadetes (class)', 'Gemmatimonadales', 'Gemmatimonadaceae', 'Gemmatimonas', 'Gemmatimonas aurantiaca', 'Gemmatimonas aurantiaca T-27']}}",158,0,25
"{'id': 'Geoalkalibacter ferrihydriticus', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfuromonadales', 'Geobacteraceae', 'Geoalkalibacter', 'Geoalkalibacter ferrihydriticus', 'Geoalkalibacter ferrihydriticus']}}",159,0,3
"{'id': 'Geobacillus kaustophilus HTA426', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Geobacillus', 'Geobacillus kaustophilus', 'Geobacillus kaustophilus HTA426']}}",160,0,3
"{'id': 'Geobacillus pallidus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Aeribacillus', 'Aeribacillus pallidus', 'Geobacillus pallidus']}}",161,0,7
"{'id': 'Geobacillus stearothermophilus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Geobacillus', 'Geobacillus stearothermophilus', 'Geobacillus stearothermophilus']}}",162,0,1
"{'id': 'Geobacillus thermocatenulatus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Geobacillus', 'Geobacillus thermocatenulatus', 'Geobacillus thermocatenulatus']}}",163,0,1
"{'id': 'Geodermatophilus obscurus', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Geodermatophilaceae', 'Geodermatophilus', 'Geodermatophilus obscurus', 'Geodermatophilus obscurus']}}",164,0,12
"{'id': 'Geodermatophilus obscurus DSM 43160', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Geodermatophilaceae', 'Geodermatophilus', 'Geodermatophilus obscurus', 'Geodermatophilus obscurus DSM 43160']}}",165,0,7
"{'id': 'Gluconacetobacter xylinus', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Acetobacteraceae', 'Gluconacetobacter', 'Gluconacetobacter xylinus', 'Gluconacetobacter xylinus']}}",166,0,2
"{'id': 'Gluconobacter oxydans', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Acetobacteraceae', 'Gluconobacter', 'Gluconobacter oxydans', 'Gluconobacter oxydans']}}",167,0,1
"{'id': 'Glycomyces harbinensis', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Glycomycetaceae', 'Glycomyces', 'Glycomyces harbinensis', 'Glycomyces harbinensis']}}",168,0,1
"{'id': 'Gordonia sp. DEOB200', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Gordoniaceae', 'Gordonia', 'Gordonia sp. DEOB200', 'Gordonia sp. DEOB200']}}",169,0,3
"{'id': 'Gordonia sputi', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Gordoniaceae', 'Gordonia', 'Gordonia sputi', 'Gordonia sputi']}}",170,0,1
"{'id': 'Gordonibacter pamelaeae 7-10-1-b', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Gordonibacter', 'Gordonibacter pamelaeae', 'Gordonibacter pamelaeae 7-10-1-b']}}",171,0,3
"{'id': 'Heliobacterium gestii', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Heliobacteriaceae', 'Heliobacterium', 'Heliobacterium gestii', 'Heliobacterium gestii']}}",172,0,4
"{'id': 'Herbaspirillum seropedicae', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Oxalobacteraceae', 'Herbaspirillum', 'Herbaspirillum seropedicae', 'Herbaspirillum seropedicae']}}",173,0,1
"{'id': 'Herminiimonas arsenicoxydans', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Oxalobacteraceae', 'Herminiimonas', 'Herminiimonas arsenicoxydans', 'Herminiimonas arsenicoxydans']}}",174,0,1
"{'id': 'Herpetosiphon aurantiacus ATCC 23779', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Chloroflexi (class)', 'Herpetosiphonales', 'Herpetosiphonaceae', 'Herpetosiphon', 'Herpetosiphon aurantiacus', 'Herpetosiphon aurantiacus ATCC 23779']}}",175,0,1
"{'id': 'Hymenobacter norwichensis', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Hymenobacter', 'Hymenobacter norwichensis', 'Hymenobacter norwichensis']}}",176,0,1
"{'id': 'Hymenobacter rigui', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Hymenobacter', 'Hymenobacter rigui', 'Hymenobacter rigui']}}",177,0,2
"{'id': 'Isoptericola sp. 168', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Promicromonosporaceae', 'Isoptericola', 'Isoptericola sp. 168', 'Isoptericola sp. 168']}}",178,0,1
"{'id': 'Isosphaera pallida', 'metadata': {'taxonomy': ['Bacteria', 'Planctomycetes', 'Planctomycetia', 'Planctomycetales', 'Planctomycetaceae', 'Isosphaera', 'Isosphaera pallida', 'Isosphaera pallida']}}",179,0,8
"{'id': 'Jeotgalibacillus marinus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Planococcaceae', 'Jeotgalibacillus', 'Jeotgalibacillus marinus', 'Jeotgalibacillus marinus']}}",180,0,2
"{'id': 'Jonesia denitrificans DSM 20603', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Jonesiaceae', 'Jonesia', 'Jonesia denitrificans', 'Jonesia denitrificans DSM 20603']}}",181,0,1
"{'id': 'Kineococcus radiotolerans SRS30216', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Kineosporiaceae', 'Kineococcus', 'Kineococcus radiotolerans', 'Kineococcus radiotolerans SRS30216']}}",182,0,1
"{'id': 'Kinetoplastibacterium blastocrithidii', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'unclassified (derived from Betaproteobacteria)', 'unclassified (derived from Betaproteobacteria)', 'Kinetoplastibacterium', 'Kinetoplastibacterium blastocrithidii', 'Kinetoplastibacterium blastocrithidii']}}",183,0,24
"{'id': 'Kosmotoga olearia TBF 19.5.1', 'metadata': {'taxonomy': ['Bacteria', 'Thermotogae', 'Thermotogae (class)', 'Thermotogales', 'Thermotogaceae', 'Kosmotoga', 'Kosmotoga olearia', 'Kosmotoga olearia TBF 19.5.1']}}",184,0,3
"{'id': 'Kozakia baliensis', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Acetobacteraceae', 'Kozakia', 'Kozakia baliensis', 'Kozakia baliensis']}}",185,0,1
"{'id': 'Kribbella catacumbae', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardioidaceae', 'Kribbella', 'Kribbella catacumbae', 'Kribbella catacumbae']}}",186,0,2
"{'id': 'Kribbella flavida', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardioidaceae', 'Kribbella', 'Kribbella flavida', 'Kribbella flavida']}}",187,0,1
"{'id': 'Kribbella jejuensis', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardioidaceae', 'Kribbella', 'Kribbella jejuensis', 'Kribbella jejuensis']}}",188,0,1
"{'id': 'Kribbella swartbergensis', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardioidaceae', 'Kribbella', 'Kribbella swartbergensis', 'Kribbella swartbergensis']}}",189,0,1
"{'id': 'Kurthia gibsonii', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Planococcaceae', 'Kurthia', 'Kurthia gibsonii', 'Kurthia gibsonii']}}",190,0,1
"{'id': 'Kurthia zopfii', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Planococcaceae', 'Kurthia', 'Kurthia zopfii', 'Kurthia zopfii']}}",191,0,1
"{'id': 'Kutzneria sp. 744', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Kutzneria', 'Kutzneria sp. 744', 'Kutzneria sp. 744']}}",192,0,1
"{'id': 'Kytococcus sedentarius', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Dermacoccaceae', 'Kytococcus', 'Kytococcus sedentarius', 'Kytococcus sedentarius']}}",193,0,1
"{'id': 'Lactobacillus amylotrophicus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Lactobacillaceae', 'Lactobacillus', 'Lactobacillus amylotrophicus', 'Lactobacillus amylotrophicus']}}",194,0,1
"{'id': 'Lactobacillus crispatus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Lactobacillaceae', 'Lactobacillus', 'Lactobacillus crispatus', 'Lactobacillus crispatus']}}",195,0,1
"{'id': 'Lactobacillus delbrueckii subsp. bulgaricus', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Lactobacillaceae', 'Lactobacillus', 'Lactobacillus delbrueckii', 'Lactobacillus delbrueckii subsp. bulgaricus']}}",196,0,1
"{'id': 'Lactobacillus plantarum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Lactobacillaceae', 'Lactobacillus', 'Lactobacillus plantarum', 'Lactobacillus plantarum']}}",197,0,1
"{'id': 'Lechevalieria aerocolonigenes', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Lechevalieria', 'Lechevalieria aerocolonigenes', 'Lechevalieria aerocolonigenes']}}",198,0,6
"{'id': 'Lechevalieria flava', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Lechevalieria', 'Lechevalieria flava', 'Lechevalieria flava']}}",199,0,1
"{'id': 'Leifsonia aquatica', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Microbacteriaceae', 'Leifsonia', 'Leifsonia aquatica', 'Leifsonia aquatica']}}",200,0,1
"{'id': 'Leifsonia shinshuensis', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Microbacteriaceae', 'Leifsonia', 'Leifsonia shinshuensis', 'Leifsonia shinshuensis']}}",201,0,2
"{'id': 'Lentzea violacea', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Lentzea', 'Lentzea violacea', 'Lentzea violacea']}}",202,0,3
"{'id': 'Leptospirillum ferriphilum', 'metadata': {'taxonomy': ['Bacteria', 'Nitrospirae', 'Nitrospira (class)', 'Nitrospirales', 'Nitrospiraceae', 'Leptospirillum', 'Leptospirillum ferriphilum', 'Leptospirillum ferriphilum']}}",203,0,1
"{'id': 'Leptospirillum ferrodiazotrophum', 'metadata': {'taxonomy': ['Bacteria', 'Nitrospirae', 'Nitrospira (class)', 'Nitrospirales', 'Nitrospiraceae', 'Leptospirillum', 'Leptospirillum ferrodiazotrophum', 'Leptospirillum ferrodiazotrophum']}}",204,0,1
"{'id': 'Leuconostoc gelidum', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc gelidum', 'Leuconostoc gelidum']}}",205,0,1
"{'id': 'Listeria seeligeri serovar 1/2b str. SLCC3954', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria seeligeri', 'Listeria seeligeri serovar 1/2b str. SLCC3954']}}",206,0,2
