,0,1,2
"{'id': 'SS04130', 'metadata': {'ontology': ['Amino Acids and Derivatives', 'Lysine, threonine, methionine, and cysteine', 'Cysteine_Biosynthesis', 'Sulfate transport system permease protein CysT']}}",2700,0,225
"{'id': 'SS04131', 'metadata': {'ontology': ['Amino Acids and Derivatives', 'Lysine, threonine, methionine, and cysteine', 'Cysteine_Biosynthesis', 'Sulfate transport system permease protein CysW']}}",2701,0,234
"{'id': 'SS04132', 'metadata': {'ontology': ['Amino Acids and Derivatives', 'Lysine, threonine, methionine, and cysteine', 'Cysteine_Biosynthesis', 'Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)']}}",2702,0,65
"{'id': 'SS04133', 'metadata': {'ontology': ['Amino Acids and Derivatives', 'Lysine, threonine, methionine, and cysteine', 'Cysteine_Biosynthesis', 'Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)']}}",2703,0,235
"{'id': 'SS04134', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex alternative Rieske iron sulfur protein PetC2']}}",2704,0,1
"{'id': 'SS04136', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex iron-sulfur subunit PetC1 (Rieske iron sulfur protein EC 1.10.99.1)']}}",2705,0,4
"{'id': 'SS04137', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex subunit, apocytochrome f']}}",2706,0,1
"{'id': 'SS04138', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex subunit, cytochrome b6']}}",2707,0,3
"{'id': 'SS04140', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex subunit IV (PetD)']}}",2708,0,1
"{'id': 'SS04144', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Cytochrome b6-f complex subunit V (PetG)']}}",2709,0,1
"{'id': 'SS04145', 'metadata': {'ontology': ['Respiration', '-', 'Cytochrome_B6-F_complex', 'Ferredoxin-NADP(+) reductase (EC 1.18.1.2)']}}",2710,0,2
"{'id': 'SS04158', 'metadata': {'ontology': ['Virulence, Disease and Defense', 'Invasion and intracellular resistance', 'Cytolysin_and_Lipase_operon_in_Vibrio', 'Lipase precursor (EC 3.1.1.3)']}}",2711,0,10
"{'id': 'SS04159', 'metadata': {'ontology': ['Virulence, Disease and Defense', 'Invasion and intracellular resistance', 'Cytolysin_and_Lipase_operon_in_Vibrio', 'Metalloprotease, putative zinc-binding domain']}}",2712,0,1
"{'id': 'SS04161', 'metadata': {'ontology': ['Regulation and Cell signaling', '-', 'CytR_regulation', 'Cyclic AMP receptor protein']}}",2713,0,8
"{'id': 'SS04162', 'metadata': {'ontology': ['Regulation and Cell signaling', '-', 'CytR_regulation', 'Transcriptional (co)regulator CytR']}}",2714,0,29
"{'id': 'SS04163', 'metadata': {'ontology': ['Cell Wall and Capsule', 'Gram-Positive cell wall components', 'D-Alanyl_Lipoteichoic_Acid_Biosynthesis', 'D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)']}}",2715,0,2
"{'id': 'SS04165', 'metadata': {'ontology': ['Cell Wall and Capsule', 'Gram-Positive cell wall components', 'D-Alanyl_Lipoteichoic_Acid_Biosynthesis', 'D-alanyl transfer protein DltB']}}",2716,0,5
"{'id': 'SS04167', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-allose_utilization', 'D-allose-6-phosphate isomerase (EC 5.3.1.-)']}}",2717,0,3
"{'id': 'SS04168', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-allose_utilization', 'D-allose ABC transporter, ATPase component']}}",2718,0,6
"{'id': 'SS04170', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-allose_utilization', 'D-allose ABC transporter, substrate-binding component']}}",2719,0,4
"{'id': 'SS04183', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA family inner membrane protein YdjZ']}}",2720,0,1
"{'id': 'SS04184', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA family inner membrane protein YghB']}}",2721,0,4
"{'id': 'SS04185', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA family inner membrane protein YohD']}}",2722,0,1
"{'id': 'SS04187', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA family membrane protein']}}",2723,0,6
"{'id': 'SS04188', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA family protein paralog']}}",2724,0,4
"{'id': 'SS04189', 'metadata': {'ontology': ['Miscellaneous', '-', 'DedA_family_of_inner_membrane_proteins', 'DedA protein']}}",2725,0,200
"{'id': 'SS04190', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', '2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)']}}",2726,0,1578
"{'id': 'SS04191', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)']}}",2727,0,436
"{'id': 'SS04192', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)']}}",2728,0,446
"{'id': 'SS04193', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)']}}",2729,0,978
"{'id': 'SS04194', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)']}}",2730,0,1099
"{'id': 'SS04195', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Cytosol aminopeptidase PepA (EC 3.4.11.1)']}}",2731,0,682
"{'id': 'SS04196', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)']}}",2732,0,106
"{'id': 'SS04197', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)']}}",2733,0,697
"{'id': 'SS04198', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)']}}",2734,0,625
"{'id': 'SS04199', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)']}}",2735,0,314
"{'id': 'SS04200', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)']}}",2736,0,52
"{'id': 'SS04201', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)']}}",2737,0,357
"{'id': 'SS04202', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)']}}",2738,0,1048
"{'id': 'SS04203', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Enoyl-CoA hydratase [branched-chain amino acid degradation] (EC 4.2.1.17)']}}",2739,0,51
"{'id': 'SS04204', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein']}}",2740,0,178
"{'id': 'SS04205', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)']}}",2741,0,508
"{'id': 'SS04206', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)']}}",2742,0,735
"{'id': 'SS04207', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Pyruvate dehydrogenase E1 component (EC 1.2.4.1)']}}",2743,0,1295
"{'id': 'SS04208', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', '(Pyruvate) Oxoisovalerate Dehydrogenase Alpha & Beta Fusion like']}}",2744,0,6
"{'id': 'SS04209', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Dehydrogenase_complexes', 'Valine dehydrogenase (EC 1.4.1.-)']}}",2745,0,25
"{'id': 'SS04210', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Copper-containing nitrite reductase (EC 1.7.2.1)']}}",2746,0,54
"{'id': 'SS04211', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Cytochrome cd1 nitrite reductase (EC:1.7.2.1)']}}",2747,0,1
"{'id': 'SS04212', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric oxide reductase activation protein NorD']}}",2748,0,17
"{'id': 'SS04214', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric oxide reductase activation protein NorQ']}}",2749,0,38
"{'id': 'SS04215', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric-oxide reductase (EC 1.7.99.7), quinol-dependent']}}",2750,0,70
"{'id': 'SS04216', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric-oxide reductase subunit B (EC 1.7.99.7)']}}",2751,0,1
"{'id': 'SS04217', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric-oxide reductase subunit C (EC 1.7.99.7)']}}",2752,0,5
"{'id': 'SS04219', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitric oxide -responding transcriptional regulator NnrR (Crp/Fnr family)']}}",2753,0,4
"{'id': 'SS04220', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrite reductase accessory protein NirV']}}",2754,0,17
"{'id': 'SS04221', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous-oxide reductase (EC 1.7.99.6)']}}",2755,0,16
"{'id': 'SS04222', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous oxide reductase maturation periplasmic protein NosX']}}",2756,0,3
"{'id': 'SS04223', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous oxide reductase maturation protein NosD']}}",2757,0,3
"{'id': 'SS04224', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous oxide reductase maturation protein NosF (ATPase)']}}",2758,0,85
"{'id': 'SS04225', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous oxide reductase maturation protein NosR']}}",2759,0,3
"{'id': 'SS04227', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'Nitrous oxide reductase maturation transmembrane protein NosY']}}",2760,0,7
"{'id': 'SS04228', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'NnrS protein involved in response to NO']}}",2761,0,12
"{'id': 'SS04230', 'metadata': {'ontology': ['Nitrogen Metabolism', '-', 'Denitrification', 'NnrU family protein, required for expression of nitric oxide and nitrite reductases (Nir and Nor)']}}",2762,0,22
"{'id': 'SS04231', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Adenylosuccinate lyase (EC 4.3.2.2)']}}",2763,0,830
"{'id': 'SS04232', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Amidophosphoribosyltransferase (EC 2.4.2.14)']}}",2764,0,981
"{'id': 'SS04233', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'IMP cyclohydrolase (EC 3.5.4.10)']}}",2765,0,942
"{'id': 'SS04235', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylamine--glycine ligase (EC 6.3.4.13)']}}",2766,0,675
"{'id': 'SS04236', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylaminoimidazolecarboxamide formyltransferase [alternate form]']}}",2767,0,4
"{'id': 'SS04237', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)']}}",2768,0,946
"{'id': 'SS04238', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylaminoimidazole carboxylase ATPase subunit (EC 4.1.1.21)']}}",2769,0,288
"{'id': 'SS04239', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)']}}",2770,0,295
"{'id': 'SS04240', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)']}}",2771,0,623
"{'id': 'SS04241', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)']}}",2772,0,567
"{'id': 'SS04242', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)']}}",2773,0,564
"{'id': 'SS04243', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)']}}",2774,0,168
"{'id': 'SS04244', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)']}}",2775,0,1285
"{'id': 'SS04245', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-)']}}",2776,0,36
"{'id': 'SS04246', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)']}}",2777,0,285
"{'id': 'SS04247', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Possible subunit variant of phosphoribosylaminoimidazolecarboxamide formyltransferase [alternate form]']}}",2778,0,7
"{'id': 'SS04250', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)']}}",2779,0,717
"{'id': 'SS04251', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Purines', 'De_Novo_Purine_Biosynthesis', 'YabJ, a purine regulatory protein and member of the highly conserved YjgF family']}}",2780,0,7
"{'id': 'SS04252', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Aspartate carbamoyltransferase (EC 2.1.3.2)']}}",2781,0,622
"{'id': 'SS04253', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Aspartate carbamoyltransferase regulatory chain (PyrI)']}}",2782,0,4
"{'id': 'SS04254', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Carbamoyl-phosphate synthase large chain A (EC 6.3.5.5)']}}",2783,0,28
"{'id': 'SS04255', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Carbamoyl-phosphate synthase large chain B (EC 6.3.5.5)']}}",2784,0,9
"{'id': 'SS04256', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)']}}",2785,0,2298
"{'id': 'SS04257', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)']}}",2786,0,668
"{'id': 'SS04258', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Dihydroorotase (EC 3.5.2.3)']}}",2787,0,916
"{'id': 'SS04259', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)']}}",2788,0,261
"{'id': 'SS04260', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Dihydroorotate dehydrogenase (EC 1.3.3.1)']}}",2789,0,244
"{'id': 'SS04261', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)']}}",2790,0,81
"{'id': 'SS04263', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Orotate phosphoribosyltransferase (EC 2.4.2.10)']}}",2791,0,231
"{'id': 'SS04265', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', ""Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)""]}}",2792,0,257
"{'id': 'SS04266', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Pyrimidine operon regulatory protein PyrR']}}",2793,0,172
"{'id': 'SS04267', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Uracil permease']}}",2794,0,57
"{'id': 'SS04268', 'metadata': {'ontology': ['Nucleosides and Nucleotides', 'Pyrimidines', 'De_Novo_Pyrimidine_Synthesis', 'Uracil phosphoribosyltransferase (EC 2.4.2.9)']}}",2795,0,472
"{'id': 'SS04269', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Deoxyribonucleoside regulator DeoR (transcriptional repressor)']}}",2796,0,2
"{'id': 'SS04271', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Deoxyribose-phosphate aldolase (EC 4.1.2.4)']}}",2797,0,432
"{'id': 'SS04272', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Nucleoside permease NupC']}}",2798,0,130
"{'id': 'SS04273', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Phosphopentomutase (EC 5.4.2.7)']}}",2799,0,332
"{'id': 'SS04274', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Predicted nucleoside ABC transporter, ATP-binding component']}}",2800,0,109
"{'id': 'SS04275', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Predicted nucleoside ABC transporter, permease 1 component']}}",2801,0,67
"{'id': 'SS04276', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Predicted nucleoside ABC transporter, permease 2 component']}}",2802,0,55
"{'id': 'SS04277', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Predicted nucleoside ABC transporter, substrate-binding component']}}",2803,0,54
"{'id': 'SS04278', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Purine nucleoside phosphorylase (EC 2.4.2.1)']}}",2804,0,358
"{'id': 'SS04279', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Putative deoxyribonuclease YjjV']}}",2805,0,6
"{'id': 'SS04280', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Putative deoxyribose-specific ABC transporter, ATP-binding protein']}}",2806,0,132
"{'id': 'SS04281', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Putative deoxyribose-specific ABC transporter, permease protein']}}",2807,0,54
"{'id': 'SS04282', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)']}}",2808,0,238
"{'id': 'SS04283', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Ribokinase (EC 2.7.1.15)']}}",2809,0,414
"{'id': 'SS04284', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'Deoxyribose_and_Deoxynucleoside_Catabolism', 'Thymidine phosphorylase (EC 2.4.2.4)']}}",2810,0,181
"{'id': 'SS04285', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', '2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)']}}",2811,0,29
"{'id': 'SS04286', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', '2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)']}}",2812,0,453
"{'id': 'SS04287', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', '5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)']}}",2813,0,43
"{'id': 'SS04288', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'D-galactarate dehydratase (EC 4.2.1.42)']}}",2814,0,18
"{'id': 'SS04289', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'D-galactarate permease']}}",2815,0,5
"{'id': 'SS04290', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'D-glucarate permease']}}",2816,0,12
"{'id': 'SS04291', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'D-glycerate 2-kinase (EC 2.7.1.-)']}}",2817,0,192
"{'id': 'SS04292', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'D-glycerate transporter (predicted)']}}",2818,0,10
"{'id': 'SS04293', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'Glucarate dehydratase (EC 4.2.1.40)']}}",2819,0,150
"{'id': 'SS04294', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'Glycerate kinase (EC 2.7.1.31)']}}",2820,0,215
"{'id': 'SS04296', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'Predicted D-glucarate or D-galactorate regulator, GntR family']}}",2821,0,16
"{'id': 'SS04297', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'Predicted D-glucarate or D-galactorate regulator, IclR family']}}",2822,0,1
"{'id': 'SS04298', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'Sugar diacid utilization regulator SdaR']}}",2823,0,18
"{'id': 'SS04299', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactonate_catabolism', '2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)']}}",2824,0,15
"{'id': 'SS04300', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactonate_catabolism', '2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)']}}",2825,0,63
"{'id': 'SS04301', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactonate_catabolism', 'D-galactonate regulator, IclR family']}}",2826,0,4
"{'id': 'SS04303', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactonate_catabolism', 'D-galactonate transporter']}}",2827,0,32
"{'id': 'SS04304', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-galactonate_catabolism', 'Galactonate dehydratase (EC 4.2.1.6)']}}",2828,0,216
"{'id': 'SS04305', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-Galacturonate_and_D-Glucuronate_Utilization', '2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127)']}}",2829,0,1
"{'id': 'SS04306', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-Galacturonate_and_D-Glucuronate_Utilization', '2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)']}}",2830,0,313
"{'id': 'SS04307', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-Galacturonate_and_D-Glucuronate_Utilization', '2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)']}}",2831,0,159
"{'id': 'SS04308', 'metadata': {'ontology': ['Carbohydrates', 'Monosaccharides', 'D-Galacturonate_and_D-Glucuronate_Utilization', '2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)']}}",2832,0,208
