,0,1,2
"{'id': 'Corynebacterium striatum ATCC 6940', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium striatum', 'Corynebacterium striatum ATCC 6940']}}",946,0,159
"{'id': 'Corynebacterium tuberculostearicum SK141', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium tuberculostearicum', 'Corynebacterium tuberculostearicum SK141']}}",947,0,98
"{'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium urealyticum', 'Corynebacterium urealyticum DSM 7109']}, 'id': 'Corynebacterium urealyticum DSM 7109'}",948,0,305
"{'metadata': {'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Polydnaviridae', 'Bracovirus', 'Cotesia congregata bracovirus', 'Cotesia congregata bracovirus']}, 'id': 'Cotesia congregata bracovirus'}",949,0,2
"{'metadata': {'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Poxviridae', 'Orthopoxvirus', 'Cowpox virus', 'Cowpox virus']}, 'id': 'Cowpox virus'}",950,0,2
"{'id': 'Coxiella burnetii', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii']}}",951,0,2
"{'id': ""Coxiella burnetii 'MSU Goat Q177'"", 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', ""Coxiella burnetii 'MSU Goat Q177'""]}}",952,0,280
"{'id': 'Coxiella burnetii CbuG_Q212', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii CbuG_Q212']}}",953,0,243
"{'id': 'Coxiella burnetii CbuK_Q154', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii CbuK_Q154']}}",954,0,273
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii Dugway 5J108-111']}, 'id': 'Coxiella burnetii Dugway 5J108-111'}",955,0,429
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii RSA 331']}, 'id': 'Coxiella burnetii RSA 331'}",956,0,425
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii RSA 334']}, 'id': 'Coxiella burnetii RSA 334'}",957,0,302
"{'id': 'Coxiella burnetii RSA 493', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Coxiellaceae', 'Coxiella', 'Coxiella burnetii', 'Coxiella burnetii RSA 493']}}",958,0,495
"{'id': 'Croceibacter atlanticus HTCC2559', 'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Flavobacteriia', 'Flavobacteriales', 'Flavobacteriaceae', 'Croceibacter', 'Croceibacter atlanticus', 'Croceibacter atlanticus HTCC2559']}}",959,0,762
"{'id': 'Crocosphaera watsonii WH 8501', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Crocosphaera', 'Crocosphaera watsonii', 'Crocosphaera watsonii WH 8501']}}",960,0,970
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Cronobacter', 'Cronobacter sakazakii', 'Cronobacter sakazakii ATCC BAA-894']}, 'id': 'Cronobacter sakazakii ATCC BAA-894'}",961,0,341
"{'id': 'Cronobacter turicensis z3032', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Cronobacter', 'Cronobacter turicensis', 'Cronobacter turicensis z3032']}}",962,0,143
"{'id': 'Cryptobacterium curtum DSM 15641', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Cryptobacterium', 'Cryptobacterium curtum', 'Cryptobacterium curtum DSM 15641']}}",963,0,304
"{'id': 'Cryptococcus neoformans var. grubii', 'metadata': {'taxonomy': ['Eukaryota', 'Basidiomycota', 'Tremellomycetes', 'Tremellales', 'Tremellaceae', 'Filobasidiella', 'Cryptococcus neoformans', 'Cryptococcus neoformans var. grubii']}}",964,0,4
"{'id': 'Cryptococcus neoformans var. neoformans B-3501A', 'metadata': {'taxonomy': ['Eukaryota', 'Basidiomycota', 'Tremellomycetes', 'Tremellales', 'Tremellaceae', 'Filobasidiella', 'Cryptococcus neoformans', 'Cryptococcus neoformans var. neoformans B-3501A']}}",965,0,141
"{'metadata': {'taxonomy': ['Eukaryota', 'Basidiomycota', 'Tremellomycetes', 'Tremellales', 'Tremellaceae', 'Filobasidiella', 'Cryptococcus neoformans', 'Cryptococcus neoformans var. neoformans JEC21']}, 'id': 'Cryptococcus neoformans var. neoformans JEC21'}",966,0,224
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'Coniferopsida', 'Coniferales', 'Cupressaceae', 'Cryptomeria', 'Cryptomeria japonica', 'Cryptomeria japonica']}, 'id': 'Cryptomeria japonica'}",967,0,1
"{'id': 'Cryptosporidium hominis TU502', 'metadata': {'taxonomy': ['Eukaryota', 'Apicomplexa', 'Coccidia', 'Eucoccidiorida', 'Cryptosporidiidae', 'Cryptosporidium', 'Cryptosporidium hominis', 'Cryptosporidium hominis TU502']}}",968,0,8
"{'metadata': {'taxonomy': ['Eukaryota', 'Apicomplexa', 'Coccidia', 'Eucoccidiorida', 'Cryptosporidiidae', 'Cryptosporidium', 'Cryptosporidium muris', 'Cryptosporidium muris RN66']}, 'id': 'Cryptosporidium muris RN66'}",969,0,22
"{'id': 'Cryptosporidium parvum Iowa II', 'metadata': {'taxonomy': ['Eukaryota', 'Apicomplexa', 'Coccidia', 'Eucoccidiorida', 'Cryptosporidiidae', 'Cryptosporidium', 'Cryptosporidium parvum', 'Cryptosporidium parvum Iowa II']}}",970,0,29
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Cucurbitales', 'Cucurbitaceae', 'Cucurbita', 'Cucurbita pepo', 'Cucurbita pepo']}, 'id': 'Cucurbita pepo'}",971,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'Arthropoda', 'Insecta', 'Diptera', 'Culicidae', 'Culex', 'Culex quinquefasciatus', 'Culex quinquefasciatus']}, 'id': 'Culex quinquefasciatus'}",972,0,138
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Burkholderiaceae', 'Cupriavidus', 'Cupriavidus metallidurans', 'Cupriavidus metallidurans CH34']}, 'id': 'Cupriavidus metallidurans CH34'}",973,0,3682
"{'id': 'Cupriavidus taiwanensis', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Burkholderiaceae', 'Cupriavidus', 'Cupriavidus taiwanensis', 'Cupriavidus taiwanensis']}}",974,0,2317
"{'id': 'Cuscuta exaltata', 'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Convolvulaceae', 'Cuscuta', 'Cuscuta exaltata', 'Cuscuta exaltata']}}",975,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Convolvulaceae', 'Cuscuta', 'Cuscuta reflexa', 'Cuscuta reflexa']}, 'id': 'Cuscuta reflexa'}",976,0,1
"{'id': 'Cyanidioschyzon merolae', 'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Bangiophyceae', 'Cyanidiales', 'Cyanidiaceae', 'Cyanidioschyzon', 'Cyanidioschyzon merolae', 'Cyanidioschyzon merolae']}}",977,0,3
"{'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Bangiophyceae', 'Cyanidiales', 'Cyanidiaceae', 'Cyanidioschyzon', 'Cyanidioschyzon merolae', 'Cyanidioschyzon merolae strain 10D']}, 'id': 'Cyanidioschyzon merolae strain 10D'}",978,0,7
"{'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Bangiophyceae', 'Cyanidiales', 'Cyanidiaceae', 'Cyanidium', 'Cyanidium caldarium', 'Cyanidium caldarium']}, 'id': 'Cyanidium caldarium'}",979,0,5
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanobium', 'Cyanobium sp. PCC 7001', 'Cyanobium sp. PCC 7001']}, 'id': 'Cyanobium sp. PCC 7001'}",980,0,587
"{'id': 'Cyanophage PSS2', 'metadata': {'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Siphoviridae', 'unclassified (derived from Siphoviridae)', 'Cyanophage PSS2', 'Cyanophage PSS2']}}",981,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Glaucocystophyceae', 'unclassified (derived from Glaucocystophyceae)', 'Cyanophoraceae', 'Cyanophora', 'Cyanophora paradoxa', 'Cyanophora paradoxa']}, 'id': 'Cyanophora paradoxa'}",982,0,8
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. ATCC 51142', 'Cyanothece sp. ATCC 51142']}, 'id': 'Cyanothece sp. ATCC 51142'}",983,0,1457
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. CCY0110', 'Cyanothece sp. CCY0110']}, 'id': 'Cyanothece sp. CCY0110'}",984,0,1127
"{'id': 'Cyanothece sp. PCC 7424', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. PCC 7424', 'Cyanothece sp. PCC 7424']}}",985,0,2452
"{'id': 'Cyanothece sp. PCC 7425', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. PCC 7425', 'Cyanothece sp. PCC 7425']}}",986,0,4209
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. PCC 7822', 'Cyanothece sp. PCC 7822']}, 'id': 'Cyanothece sp. PCC 7822'}",987,0,3170
"{'id': 'Cyanothece sp. PCC 8801', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. PCC 8801', 'Cyanothece sp. PCC 8801']}}",988,0,1406
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Chroococcales', 'unclassified (derived from Chroococcales)', 'Cyanothece', 'Cyanothece sp. PCC 8802', 'Cyanothece sp. PCC 8802']}, 'id': 'Cyanothece sp. PCC 8802'}",989,0,1292
"{'id': 'Cycas taitungensis', 'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'Cycadopsida', 'Cycadales', 'Cycadaceae', 'Cycas', 'Cycas taitungensis', 'Cycas taitungensis']}}",990,0,1
"{'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Nostocales', 'Nostocaceae', 'Cylindrospermopsis', 'Cylindrospermopsis raciborskii', 'Cylindrospermopsis raciborskii CS-505']}, 'id': 'Cylindrospermopsis raciborskii CS-505'}",991,0,637
"{'metadata': {'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Cytophaga', 'Cytophaga hutchinsonii', 'Cytophaga hutchinsonii ATCC 33406']}, 'id': 'Cytophaga hutchinsonii ATCC 33406'}",992,0,4125
"{'metadata': {'taxonomy': ['Eukaryota', 'Chordata', 'Actinopterygii', 'Cypriniformes', 'Cyprinidae', 'Danio', 'Danio rerio', 'Danio rerio']}, 'id': 'Danio rerio'}",993,0,454
"{'metadata': {'taxonomy': ['Eukaryota', 'Arthropoda', 'Branchiopoda', 'Diplostraca', 'Daphniidae', 'Daphnia', 'Daphnia pulex', 'Daphnia pulex']}, 'id': 'Daphnia pulex'}",994,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'Ascomycota', 'Saccharomycetes', 'Saccharomycetales', 'Debaryomycetaceae', 'Debaryomyces', 'Debaryomyces hansenii', 'Debaryomyces hansenii CBS767']}, 'id': 'Debaryomyces hansenii CBS767'}",995,0,40
"{'id': 'Dechloromonas aromatica RCB', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Rhodocyclales', 'Rhodocyclaceae', 'Dechloromonas', 'Dechloromonas aromatica', 'Dechloromonas aromatica RCB']}}",996,0,3339
"{'id': 'Deferribacter desulfuricans SSM1', 'metadata': {'taxonomy': ['Bacteria', 'Deferribacteres', 'Deferribacteres (class)', 'Deferribacterales', 'Deferribacteraceae', 'Deferribacter', 'Deferribacter desulfuricans', 'Deferribacter desulfuricans SSM1']}}",997,0,1448
"{'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides ethenogenes', 'Dehalococcoides ethenogenes 195']}, 'id': 'Dehalococcoides ethenogenes 195'}",998,0,554
"{'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides sp. BAV1', 'Dehalococcoides sp. BAV1']}, 'id': 'Dehalococcoides sp. BAV1'}",999,0,724
"{'id': 'Dehalococcoides sp. CBDB1', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides sp. CBDB1', 'Dehalococcoides sp. CBDB1']}}",1000,0,413
"{'id': 'Dehalococcoides sp. GT', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides sp. GT', 'Dehalococcoides sp. GT']}}",1001,0,354
"{'id': 'Dehalococcoides sp. VS', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalococcoides', 'Dehalococcoides sp. VS', 'Dehalococcoides sp. VS']}}",1002,0,275
"{'id': 'Dehalogenimonas lykanthroporepellens BL-DC-9', 'metadata': {'taxonomy': ['Bacteria', 'Chloroflexi', 'Dehalococcoidetes', 'unclassified (derived from Dehalococcoidetes)', 'unclassified (derived from Dehalococcoidetes)', 'Dehalogenimonas', 'Dehalogenimonas lykanthroporepellens', 'Dehalogenimonas lykanthroporepellens BL-DC-9']}}",1003,0,1435
"{'metadata': {'taxonomy': ['Bacteria', 'Deinococcus-Thermus', 'Deinococci', 'Deinococcales', 'Deinococcaceae', 'Deinococcus', 'Deinococcus deserti', 'Deinococcus deserti VCD115']}, 'id': 'Deinococcus deserti VCD115'}",1004,0,2158
"{'id': 'Deinococcus geothermalis DSM 11300', 'metadata': {'taxonomy': ['Bacteria', 'Deinococcus-Thermus', 'Deinococci', 'Deinococcales', 'Deinococcaceae', 'Deinococcus', 'Deinococcus geothermalis', 'Deinococcus geothermalis DSM 11300']}}",1005,0,2377
"{'metadata': {'taxonomy': ['Bacteria', 'Deinococcus-Thermus', 'Deinococci', 'Deinococcales', 'Deinococcaceae', 'Deinococcus', 'Deinococcus radiodurans', 'Deinococcus radiodurans R1']}, 'id': 'Deinococcus radiodurans R1'}",1006,0,1267
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Comamonadaceae', 'Delftia', 'Delftia acidovorans', 'Delftia acidovorans']}, 'id': 'Delftia acidovorans'}",1007,0,9
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Comamonadaceae', 'Delftia', 'Delftia acidovorans', 'Delftia acidovorans SPH-1']}, 'id': 'Delftia acidovorans SPH-1'}",1008,0,2595
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'Liliopsida', 'Poales', 'Poaceae', 'Dendrocalamus', 'Dendrocalamus latiflorus', 'Dendrocalamus latiflorus']}, 'id': 'Dendrocalamus latiflorus'}",1009,0,8
"{'metadata': {'taxonomy': ['Bacteria', 'Deferribacteres', 'Deferribacteres (class)', 'Deferribacterales', 'Deferribacteraceae', 'Denitrovibrio', 'Denitrovibrio acetiphilus', 'Denitrovibrio acetiphilus DSM 12809']}, 'id': 'Denitrovibrio acetiphilus DSM 12809'}",1010,0,821
"{'id': 'Dermacoccus sp. Ellin185', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Dermacoccaceae', 'Dermacoccus', 'Dermacoccus sp. Ellin185', 'Dermacoccus sp. Ellin185']}}",1011,0,1287
"{'id': 'Desulfarculus baarsii DSM 2075', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfarculales', 'Desulfarculaceae', 'Desulfarculus', 'Desulfarculus baarsii', 'Desulfarculus baarsii DSM 2075']}}",1012,0,2500
"{'id': 'Desulfatibacillum alkenivorans AK-01', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobacteraceae', 'Desulfatibacillum', 'Desulfatibacillum alkenivorans', 'Desulfatibacillum alkenivorans AK-01']}}",1013,0,2942
"{'id': 'Desulfitobacterium hafniense DCB-2', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfitobacterium', 'Desulfitobacterium hafniense', 'Desulfitobacterium hafniense DCB-2']}}",1014,0,783
"{'id': 'Desulfitobacterium hafniense Y51', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfitobacterium', 'Desulfitobacterium hafniense', 'Desulfitobacterium hafniense Y51']}}",1015,0,1595
"{'id': 'Desulfobacterium autotrophicum HRM2', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobacteraceae', 'Desulfobacterium', 'Desulfobacterium autotrophicum', 'Desulfobacterium autotrophicum HRM2']}}",1016,0,1968
"{'id': 'Desulfococcus oleovorans Hxd3', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobacteraceae', 'Desulfococcus', 'Desulfococcus oleovorans', 'Desulfococcus oleovorans Hxd3']}}",1017,0,2110
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfohalobiaceae', 'Desulfohalobium', 'Desulfohalobium retbaense', 'Desulfohalobium retbaense DSM 5692']}, 'id': 'Desulfohalobium retbaense DSM 5692'}",1018,0,1027
"{'id': 'Desulfomicrobium baculatum DSM 4028', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfomicrobiaceae', 'Desulfomicrobium', 'Desulfomicrobium baculatum', 'Desulfomicrobium baculatum DSM 4028']}}",1019,0,1849
"{'id': 'Desulfonatronospira thiodismutans ASO3-1', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfohalobiaceae', 'Desulfonatronospira', 'Desulfonatronospira thiodismutans', 'Desulfonatronospira thiodismutans ASO3-1']}}",1020,0,1100
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobulbaceae', 'Desulfotalea', 'Desulfotalea psychrophila', 'Desulfotalea psychrophila LSv54']}, 'id': 'Desulfotalea psychrophila LSv54'}",1021,0,917
"{'id': 'Desulfotomaculum acetoxidans DSM 771', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum acetoxidans', 'Desulfotomaculum acetoxidans DSM 771']}}",1022,0,1523
"{'id': 'Desulfotomaculum reducens MI-1', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Peptococcaceae', 'Desulfotomaculum', 'Desulfotomaculum reducens', 'Desulfotomaculum reducens MI-1']}}",1023,0,1871
"{'id': 'Desulfovibrio aespoeensis Aspo-2', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio aespoeensis', 'Desulfovibrio aespoeensis Aspo-2']}}",1024,0,1037
"{'id': 'Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio desulfuricans', 'Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774']}}",1025,0,578
"{'id': 'Desulfovibrio desulfuricans subsp. desulfuricans str. G20', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio alaskensis', 'Desulfovibrio desulfuricans subsp. desulfuricans str. G20']}}",1026,0,1216
"{'id': 'Desulfovibrio fructosovorans JJ', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio fructosovorans', 'Desulfovibrio fructosovorans JJ']}}",1027,0,1656
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio magneticus', 'Desulfovibrio magneticus RS-1']}, 'id': 'Desulfovibrio magneticus RS-1'}",1028,0,1664
"{'id': 'Desulfovibrio piger ATCC 29098', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio piger', 'Desulfovibrio piger ATCC 29098']}}",1029,0,464
"{'id': 'Desulfovibrio salexigens DSM 2638', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio salexigens', 'Desulfovibrio salexigens DSM 2638']}}",1030,0,912
"{'id': 'Desulfovibrio sp. 3_1_syn3', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio sp. 3_1_syn3', 'Desulfovibrio sp. 3_1_syn3']}}",1031,0,498
"{'id': 'Desulfovibrio sp. FW1012B', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio sp. FW1012B', 'Desulfovibrio sp. FW1012B']}}",1032,0,1830
"{'id': 'Desulfovibrio vulgaris DP4', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio vulgaris', 'Desulfovibrio vulgaris DP4']}}",1033,0,895
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio vulgaris', ""Desulfovibrio vulgaris str. 'Miyazaki F'""]}, 'id': ""Desulfovibrio vulgaris str. 'Miyazaki F'""}",1034,0,1226
"{'id': 'Desulfovibrio vulgaris str. Hildenborough', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Desulfovibrio', 'Desulfovibrio vulgaris', 'Desulfovibrio vulgaris str. Hildenborough']}}",1035,0,1039
"{'id': 'Desulfurispirillum indicum S5', 'metadata': {'taxonomy': ['Bacteria', 'Chrysiogenetes', 'Chrysiogenetes (class)', 'Chrysiogenales', 'Chrysiogenaceae', 'Desulfurispirillum', 'Desulfurispirillum indicum', 'Desulfurispirillum indicum S5']}}",1036,0,1192
"{'id': 'Desulfurivibrio alkaliphilus AHT2', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfobacterales', 'Desulfobulbaceae', 'Desulfurivibrio', 'Desulfurivibrio alkaliphilus', 'Desulfurivibrio alkaliphilus AHT2']}}",1037,0,1952
"{'id': 'Desulfurococcus kamchatkensis 1221n', 'metadata': {'taxonomy': ['Archaea', 'Crenarchaeota', 'Thermoprotei', 'Desulfurococcales', 'Desulfurococcaceae', 'Desulfurococcus', 'Desulfurococcus kamchatkensis', 'Desulfurococcus kamchatkensis 1221n']}}",1038,0,108
"{'id': 'Desulfuromonas acetoxidans DSM 684', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfuromonadales', 'Desulfuromonadaceae', 'Desulfuromonas', 'Desulfuromonas acetoxidans', 'Desulfuromonas acetoxidans DSM 684']}}",1039,0,2116
