Subsystems.level3	mgm4637812.3
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	890
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	1866
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	9456
Quorum-sensing_in_Vibrio;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum-sensing_in_Vibrio	1
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	2378
RNA_polymerase_I;RNA Metabolism;Transcription;RNA_polymerase_I	1
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	1
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	59
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	13565
Redox-dependent_regulation_of_nucleus_processes;Stress Response;Oxidative stress;Redox-dependent_regulation_of_nucleus_processes	278
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	1862
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	276
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	1226
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	2223
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	875
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	5618
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	553
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	3555
Ribosome_LSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_chloroplast	4
Ribosome_LSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_eukaryotic_and_archaeal	3
Ribosome_LSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_mitochondrial	1
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	5433
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	1
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	2
Salicylate_and_gentisate_catabolism;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Salicylate_and_gentisate_catabolism	27
Salicylic_acid_biosynthesis1;Secondary Metabolism;Biosynthesis of phenylpropanoids;Salicylic_acid_biosynthesis1	4
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	30826
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	2650
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	1
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	3
Siderophore_Desferrioxamine_E;Iron acquisition and metabolism;Siderophores;Siderophore_Desferrioxamine_E	8
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	4
Siderophore_[Alcaligin-like];Iron acquisition and metabolism;Siderophores;Siderophore_[Alcaligin-like]	6
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	7
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	18
Small_acid-soluble_spore_proteins;Dormancy and Sporulation;Spore DNA protection;Small_acid-soluble_spore_proteins	6
Soluble_cytochromes_and_functionally_related_electron_carriers;Respiration;-;Soluble_cytochromes_and_functionally_related_electron_carriers	219
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	88
Sphingolipid_biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;Sphingolipid_biosynthesis	2
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	7
SpoVS_protein_family;Dormancy and Sporulation;-;SpoVS_protein_family	2
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	7
Spore_germination;Dormancy and Sporulation;-;Spore_germination	22
Spore_pigment_biosynthetic_cluster_in_Actinomycetes;Dormancy and Sporulation;-;Spore_pigment_biosynthetic_cluster_in_Actinomycetes	1
Sporulation-associated_proteins_with_broader_functions;Dormancy and Sporulation;-;Sporulation-associated_proteins_with_broader_functions	2
Sporulation-related_Hypotheticals;Clustering-based subsystems;Clustering-based subsystems;Sporulation-related_Hypotheticals	1
Sporulation_Cluster_III_A;Dormancy and Sporulation;-;Sporulation_Cluster_III_A	5
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	46
Staphylococcal_accessory_gene_regulator_system;Regulation and Cell signaling;-;Staphylococcal_accessory_gene_regulator_system	2
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	6180
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	2600
Staphylococcus_aureus_hypothetical_repetitive_gene_loci;Clustering-based subsystems;-;Staphylococcus_aureus_hypothetical_repetitive_gene_loci	1
Streptococcus_pyogenes_Virulome;Virulence, Disease and Defense;-;Streptococcus_pyogenes_Virulome	1
Streptococcus_pyogenes_virulence_regulators;Regulation and Cell signaling;Regulation of virulence;Streptococcus_pyogenes_virulence_regulators	1
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	6463
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	1023
Sulfate_reduction-associated_complexes;Sulfur Metabolism;-;Sulfate_reduction-associated_complexes	8
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	417
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	17250
Teichoic_and_lipoteichoic_acids_biosynthesis;Cell Wall and Capsule;Gram-Positive cell wall components;Teichoic_and_lipoteichoic_acids_biosynthesis	1
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	6902
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	275
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	19
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	275
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	1778
Thioredoxin-disulfide_reductase;Sulfur Metabolism;-;Thioredoxin-disulfide_reductase	158
Ton_and_Tol_transport_systems;Membrane Transport;-;Ton_and_Tol_transport_systems	2
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	2190
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	3774
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	3915
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	28
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	7288
Translation_elongation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_eukaryotic_and_archaeal	1
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	4
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	3322
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	32
Transport_of_Nickel_and_Cobalt;Membrane Transport;-;Transport_of_Nickel_and_Cobalt	2
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	10434
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	1
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	2504
Two_cell_division_clusters_relating_to_chromosome_partitioning;Cell Division and Cell Cycle;-;Two_cell_division_clusters_relating_to_chromosome_partitioning	1
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	2
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	6361
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	6361
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	1702
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	7255
Universal_stress_protein_family;Stress Response;-;Universal_stress_protein_family	8
Unspecified_monosaccharide_transport_cluster;Clustering-based subsystems;Monosaccharides;Unspecified_monosaccharide_transport_cluster	3
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	218
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	1981
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1383
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	176
Valine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Valine_degradation	3
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	3
Xanthan_Exopolysaccharide_Biosynthesis_and_Export;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Xanthan_Exopolysaccharide_Biosynthesis_and_Export	1
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1290
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	9281
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	142
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	4470
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	5
cAMP_signaling_in_bacteria;Regulation and Cell signaling;-;cAMP_signaling_in_bacteria	2053
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	365
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	329
pH_adaptation_potassium_efflux_system;Potassium metabolism;-;pH_adaptation_potassium_efflux_system	2
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	3684
tRNA-methylthiotransferase_containing_cluster;Clustering-based subsystems;-;tRNA-methylthiotransferase_containing_cluster	228
tRNA_aminoacylation,_Arg;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Arg	5
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	1676
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	645
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	492
tRNA_aminoacylation,_Met;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Met	14
tRNA_aminoacylation,_Tyr;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Tyr	1
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	2609
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	23
