Subsystems.level3	mgm4637819.3
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	2385
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	13814
Quinate_degradation;Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Quinate_degradation	5
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	3683
Quorum_sensing_regulation_in_Pseudomonas;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_sensing_regulation_in_Pseudomonas	2
RNA_methylation;RNA Metabolism;RNA processing and modification;RNA_methylation	17
RNA_polymerase_II;RNA Metabolism;Transcription;RNA_polymerase_II	3
RNA_polymerase_III;RNA Metabolism;Transcription;RNA_polymerase_III	6
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	22
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	32
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	21
RNA_polymerase_archaeal_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_archaeal_initiation_factors	22
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	19566
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	25
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	2578
Regulatory_Intramembrane_Proteolysis_Pathways;Regulation and Cell signaling;Proteolytic pathway;Regulatory_Intramembrane_Proteolysis_Pathways	1
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	637
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	1472
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	3414
Rhamnolipids_in_Pseudomonas;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;Rhamnolipids_in_Pseudomonas	2
Rhamnose_containing_glycans;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Rhamnose_containing_glycans	1
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	1045
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	1091
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	874
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	4348
Ribosome_LSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_chloroplast	1
Ribosome_LSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_eukaryotic_and_archaeal	7
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	8217
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	9
Ribosome_SSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_eukaryotic_and_archaeal	5
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	1
Salicylate_and_gentisate_catabolism;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Salicylate_and_gentisate_catabolism	38
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	45067
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	4012
Sialic_Acid_Metabolism;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Sialic_Acid_Metabolism	134
Siderophore_Achromobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Achromobactin	1
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	2
Siderophore_Desferrioxamine_E;Iron acquisition and metabolism;Siderophores;Siderophore_Desferrioxamine_E	10
Siderophore_Enterobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Enterobactin	1
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	11
Siderophore_[Alcaligin-like];Iron acquisition and metabolism;Siderophores;Siderophore_[Alcaligin-like]	1
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	1
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	1
Soluble_cytochromes_and_functionally_related_electron_carriers;Respiration;-;Soluble_cytochromes_and_functionally_related_electron_carriers	135
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	140
Sphingolipid_biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;Sphingolipid_biosynthesis	1
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	15
SpoVS_protein_family;Dormancy and Sporulation;-;SpoVS_protein_family	1
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	2
Spore_germination;Dormancy and Sporulation;-;Spore_germination	1
Sporulation_Cluster;Dormancy and Sporulation;-;Sporulation_Cluster	1
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	4
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	9348
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	3998
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	9898
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	1697
Sulfate_reduction-associated_complexes;Sulfur Metabolism;-;Sulfate_reduction-associated_complexes	2
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	780
Synthesis_of_osmoregulated_periplasmic_glucans;Stress Response;Osmotic stress;Synthesis_of_osmoregulated_periplasmic_glucans	4
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	25011
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	322
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	485
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	19
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	485
Terpen_biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Terpen_biosynthesis	1
The_Chv_regulatory_system_of_Alphaproteobacteria;Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria	185
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	2440
Thioredoxin-disulfide_reductase;Sulfur Metabolism;-;Thioredoxin-disulfide_reductase	112
Threonine_degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation	245
Ton_and_Tol_transport_systems;Membrane Transport;-;Ton_and_Tol_transport_systems	4
Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)	1
Trans-envelope_signaling_system_VreARI_in_Pseudomonas;Regulation and Cell signaling;-;Trans-envelope_signaling_system_VreARI_in_Pseudomonas	1
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	3018
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	5877
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	6439
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	8
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	10157
Translation_elongation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_eukaryotic_and_archaeal	11
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	8
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	865
Transport_of_Iron;Iron acquisition and metabolism;-;Transport_of_Iron	64
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	47
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	14946
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	3490
Type_I_protein_secretion_systems;Membrane Transport;Protein secretion system, Type I;Type_I_protein_secretion_systems	1
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	9116
UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis;Cell Wall and Capsule;-;UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis	1
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	9116
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	3
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	10158
Universal_stress_protein_family;Stress Response;-;Universal_stress_protein_family	1
Unspecified_monosaccharide_transport_cluster;Clustering-based subsystems;Monosaccharides;Unspecified_monosaccharide_transport_cluster	1
Urea_carboxylase_and_Allophanate_hydrolase_cluster;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_carboxylase_and_Allophanate_hydrolase_cluster	16
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	2821
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1992
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	95
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	214
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	77
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1988
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	12791
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	386
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	4012
Zinc_regulated_enzymes;Regulation and Cell signaling;-;Zinc_regulated_enzymes	1
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	297
pVir_Plasmid_of_Campylobacter;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;pVir_Plasmid_of_Campylobacter	214
polyprenyl_synthesis;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;polyprenyl_synthesis	6
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	741
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	2165
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	912
tRNA_aminoacylation,_His;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_His	4
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	522
tRNA_aminoacylation,_Met;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Met	24
tRNA_aminoacylation,_Thr;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Thr	137
tRNA_aminoacylation,_Val;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Val	3
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	3999
tRNA_splicing;RNA Metabolism;RNA processing and modification;tRNA_splicing	1
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	8
