Subsystems.level3	mgm4637829.3
Protein_YjgK_cluster_linked_to_biofilm_formation;Regulation and Cell signaling;Quorum sensing and biofilm formation;Protein_YjgK_cluster_linked_to_biofilm_formation	3
Protein_chaperones;Protein Metabolism;Protein folding;Protein_chaperones	14986
Proteolysis_in_bacteria,_ATP-dependent;Protein Metabolism;Protein degradation;Proteolysis_in_bacteria,_ATP-dependent	17111
Protocatechuate_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Protocatechuate_branch_of_beta-ketoadipate_pathway	838
Purine_Utilization;Nucleosides and Nucleotides;Purines;Purine_Utilization	1
Purine_conversions;Nucleosides and Nucleotides;Purines;Purine_conversions	394
Putative_sulfate_assimilation_cluster;Clustering-based subsystems;-;Putative_sulfate_assimilation_cluster	45
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	1201
Pyrimidine_utilization;Nucleosides and Nucleotides;Pyrimidines;Pyrimidine_utilization	22
Pyruvate_Alanine_Serine_Interconversions;Carbohydrates;Central carbohydrate metabolism;Pyruvate_Alanine_Serine_Interconversions	1
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	2243
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	12422
Queuosine-Archaeosine_Biosynthesis;RNA Metabolism;RNA processing and modification;Queuosine-Archaeosine_Biosynthesis	3
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	3126
Quorum_sensing_regulation_in_Pseudomonas;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_sensing_regulation_in_Pseudomonas	1
RNA_methylation;RNA Metabolism;RNA processing and modification;RNA_methylation	5
RNA_polymerase_I;RNA Metabolism;Transcription;RNA_polymerase_I	1
RNA_polymerase_II;RNA Metabolism;Transcription;RNA_polymerase_II	1
RNA_polymerase_III;RNA Metabolism;Transcription;RNA_polymerase_III	3
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	1
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	3
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	111
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	17507
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	38
Redox-dependent_regulation_of_nucleus_processes;Stress Response;Oxidative stress;Redox-dependent_regulation_of_nucleus_processes	331
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	2375
Regulatory_Intramembrane_Proteolysis_Pathways;Regulation and Cell signaling;Proteolytic pathway;Regulatory_Intramembrane_Proteolysis_Pathways	2
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	382
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	6216
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	3080
Rhamnolipids_in_Pseudomonas;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;Rhamnolipids_in_Pseudomonas	2
Rhamnose_containing_glycans;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Rhamnose_containing_glycans	1
Ribonuclease_H;RNA Metabolism;RNA processing and modification;Ribonuclease_H	184
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	1226
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	1266
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	806
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	3942
Ribosome_LSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_chloroplast	14
Ribosome_LSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_mitochondrial	1
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	7638
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	20
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	1
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	41078
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	3663
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	7
Siderophore_Achromobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Achromobactin	2
Siderophore_Aerobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Aerobactin	2
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	2
Siderophore_Enterobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Enterobactin	1
Siderophore_[Alcaligin-like];Iron acquisition and metabolism;Siderophores;Siderophore_[Alcaligin-like]	4
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	4
Siderophore_pyochelin;Iron acquisition and metabolism;Siderophores;Siderophore_pyochelin	2
Small_acid-soluble_spore_proteins;Dormancy and Sporulation;Spore DNA protection;Small_acid-soluble_spore_proteins	1
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	111
Sphingolipid_biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;Sphingolipid_biosynthesis	2
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	13
SpoVS_protein_family;Dormancy and Sporulation;-;SpoVS_protein_family	2
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	8
Spore_germination;Dormancy and Sporulation;-;Spore_germination	2
Sporulation-associated_proteins_with_broader_functions;Dormancy and Sporulation;-;Sporulation-associated_proteins_with_broader_functions	1
Sporulation_Cluster_III_A;Dormancy and Sporulation;-;Sporulation_Cluster_III_A	2
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	6
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	8151
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	3486
Suberine_biosynthesis;Secondary Metabolism;Biosynthesis of phenylpropanoids;Suberine_biosynthesis	2
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	8671
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	2315
Sulfate_reduction-associated_complexes;Sulfur Metabolism;-;Sulfate_reduction-associated_complexes	3
Sulfur_oxidation;Sulfur Metabolism;-;Sulfur_oxidation	186
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	689
Synthesis_of_osmoregulated_periplasmic_glucans;Stress Response;Osmotic stress;Synthesis_of_osmoregulated_periplasmic_glucans	12
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	22582
Teichoic_and_lipoteichoic_acids_biosynthesis;Cell Wall and Capsule;Gram-Positive cell wall components;Teichoic_and_lipoteichoic_acids_biosynthesis	1
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	8938
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	333
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	39
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	333
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	2265
Thioredoxin-disulfide_reductase;Sulfur Metabolism;-;Thioredoxin-disulfide_reductase	1
Threonine_anaerobic_catabolism_gene_cluster;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster	1
Threonine_degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation	235
Tolerance_to_colicin_E2;Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2	78
Ton_and_Tol_transport_systems;Membrane Transport;-;Ton_and_Tol_transport_systems	2
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	2878
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	5032
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	5561
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	64
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	9512
Translation_elongation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_eukaryotic_and_archaeal	4
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	6
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	2292
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	46
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	12905
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	1
Tricarballylate_Utilization;Carbohydrates;Organic acids;Tricarballylate_Utilization	13
Tricarboxylate_transport_system;Membrane Transport;-;Tricarboxylate_transport_system	40
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	2958
Two_cell_division_clusters_relating_to_chromosome_partitioning;Cell Division and Cell Cycle;-;Two_cell_division_clusters_relating_to_chromosome_partitioning	1
Type_III_secretion_system;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_system	4
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	6
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	8644
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	8644
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	1
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	499
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	9465
Unknown_carbohydrate_utilization_(_cluster_Yeg_);Carbohydrates;-;Unknown_carbohydrate_utilization_(_cluster_Yeg_)	1
Unspecified_monosaccharide_transport_cluster;Clustering-based subsystems;Monosaccharides;Unspecified_monosaccharide_transport_cluster	2
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	350
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	2967
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1815
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	187
Valine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Valine_degradation	1666
Vibrioferrin_synthesis;Iron acquisition and metabolism;Siderophores;Vibrioferrin_synthesis	2
Xanthosine_utilization_(xap_region);Nucleosides and Nucleotides;Purines;Xanthosine_utilization_(xap_region)	1
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	47
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1990
YeiH;Clustering-based subsystems;Lysine, threonine, methionine, and cysteine;YeiH	3
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	12527
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	276
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	5948
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	3
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	425
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	390
p-cymene_degradation;Metabolism of Aromatic Compounds;-;p-cymene_degradation	2
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	4952
rRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;rRNA_modification_Bacteria	5
sigma-Fimbriae;Membrane Transport;Protein secretion system, Type VII (Chaperone/Usher pathway, CU);sigma-Fimbriae	1
tRNA-methylthiotransferase_containing_cluster;Clustering-based subsystems;-;tRNA-methylthiotransferase_containing_cluster	276
tRNA_aminoacylation,_Cys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Cys	1
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	2064
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	954
tRNA_aminoacylation,_His;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_His	5
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	775
tRNA_aminoacylation,_Phe;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Phe	2
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	3485
tRNA_modification_yeast_cytoplasmic;RNA Metabolism;RNA processing and modification;tRNA_modification_yeast_cytoplasmic	1
tRNA_processing;RNA Metabolism;RNA processing and modification;tRNA_processing	1
tRNA_splicing;RNA Metabolism;RNA processing and modification;tRNA_splicing	1
tRNAs;Protein Metabolism;Protein biosynthesis;tRNAs	21
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	17
