Subsystems.level3	mgm4637832.3
Particulate_methane_monooxygenase_(pMMO);Carbohydrates;Central carbohydrate metabolism;Particulate_methane_monooxygenase_(pMMO)	3
Pentose_phosphate_pathway;Carbohydrates;Central carbohydrate metabolism;Pentose_phosphate_pathway	3554
Peptidoglycan_Biosynthesis;Cell Wall and Capsule;-;Peptidoglycan_Biosynthesis	4319
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides;Membrane Transport;ABC transporters;Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	64
Pertussis_toxin;Virulence, Disease and Defense;Toxins and superantigens;Pertussis_toxin	2
Phage_capsid_proteins;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Phage_capsid_proteins	1
Phage_regulation_of_gene_expression;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Phage_regulation_of_gene_expression	55
Phage_replication;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Phage_replication	1
Phenazine_biosynthesis;Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;Phenazine_biosynthesis	1
Phenol_hydroxylase;Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Phenol_hydroxylase	3
Phenylacetyl-CoA_catabolic_pathway_(core);Metabolism of Aromatic Compounds;-;Phenylacetyl-CoA_catabolic_pathway_(core)	916
Phosphate_metabolism;Phosphorus Metabolism;-;Phosphate_metabolism	5456
Phosphonate_metabolism;Phosphorus Metabolism;-;Phosphonate_metabolism	2
Phosphonoalanine_utilization;Amino Acids and Derivatives;-;Phosphonoalanine_utilization	3
Photorespiration_(oxidative_C2_cycle);Carbohydrates;CO2 fixation;Photorespiration_(oxidative_C2_cycle)	9209
Photosystem_I;Photosynthesis;Electron transport and photophosphorylation;Photosystem_I	10
Photosystem_II;Photosynthesis;Electron transport and photophosphorylation;Photosystem_II	14
Photosystem_II-type_photosynthetic_reaction_center;Photosynthesis;Electron transport and photophosphorylation;Photosystem_II-type_photosynthetic_reaction_center	7
Phycobilisome;Photosynthesis;Light-harvesting complexes;Phycobilisome	11
Phytosterol_biosynthesis;Secondary Metabolism;Biosynthesis of phenylpropanoids;Phytosterol_biosynthesis	8
Plasmid-encoded_T-DNA_transfer;Phages, Prophages, Transposable elements, Plasmids;Plasmid related functions;Plasmid-encoded_T-DNA_transfer	134
Plasmid_replication;DNA Metabolism;DNA replication;Plasmid_replication	51
Polyamine_Metabolism;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Polyamine_Metabolism	33
Polyhydroxybutyrate_metabolism;Fatty Acids, Lipids, and Isoprenoids;-;Polyhydroxybutyrate_metabolism	71
Potassium_homeostasis;Potassium metabolism;-;Potassium_homeostasis	654
Programmed_frameshift;Protein Metabolism;Protein biosynthesis;Programmed_frameshift	1351
Propionate-CoA_to_Succinate_Module;Carbohydrates;Organic acids;Propionate-CoA_to_Succinate_Module	5388
Propionyl-CoA_to_Succinyl-CoA_Module;Carbohydrates;Organic acids;Propionyl-CoA_to_Succinyl-CoA_Module	5469
Proteasome_archaeal;Protein Metabolism;Protein degradation;Proteasome_archaeal	1618
Proteasome_bacterial;Protein Metabolism;Protein degradation;Proteasome_bacterial	6459
Proteasome_eukaryotic;Protein Metabolism;Protein degradation;Proteasome_eukaryotic	2
Proteasome_subunit_alpha_archaeal_cluster;Clustering-based subsystems;Proteasome related clusters;Proteasome_subunit_alpha_archaeal_cluster	9
Protection_from_Reactive_Oxygen_Species;Stress Response;Oxidative stress;Protection_from_Reactive_Oxygen_Species	2675
Protein_Acetylation_and_Deacetylation_in_Bacteria;Protein Metabolism;Protein processing and modification;Protein_Acetylation_and_Deacetylation_in_Bacteria	6253
Protein_YjgK_cluster_linked_to_biofilm_formation;Regulation and Cell signaling;Quorum sensing and biofilm formation;Protein_YjgK_cluster_linked_to_biofilm_formation	4
Protein_chaperones;Protein Metabolism;Protein folding;Protein_chaperones	10200
Proteolysis_in_bacteria,_ATP-dependent;Protein Metabolism;Protein degradation;Proteolysis_in_bacteria,_ATP-dependent	15077
Protocatechuate_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Protocatechuate_branch_of_beta-ketoadipate_pathway	1015
Proton-dependent_Peptide_Transporters;Membrane Transport;Uni- Sym- and Antiporters;Proton-dependent_Peptide_Transporters	2
Purine_Utilization;Nucleosides and Nucleotides;Purines;Purine_Utilization	30
Purine_conversions;Nucleosides and Nucleotides;Purines;Purine_conversions	240
Putative_sugar_ABC_transporter_(ytf_cluster);Clustering-based subsystems;Carbohydrates;Putative_sugar_ABC_transporter_(ytf_cluster)	19
Putative_sulfate_assimilation_cluster;Clustering-based subsystems;-;Putative_sulfate_assimilation_cluster	47
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	1031
Pyrimidine_utilization;Nucleosides and Nucleotides;Pyrimidines;Pyrimidine_utilization	178
Pyruvate_Alanine_Serine_Interconversions;Carbohydrates;Central carbohydrate metabolism;Pyruvate_Alanine_Serine_Interconversions	2
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	4768
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	9111
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	2208
Quorum_sensing_regulation_in_Pseudomonas;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_sensing_regulation_in_Pseudomonas	1
RNA_methylation;RNA Metabolism;RNA processing and modification;RNA_methylation	11
RNA_polymerase_I;RNA Metabolism;Transcription;RNA_polymerase_I	1
RNA_polymerase_III;RNA Metabolism;Transcription;RNA_polymerase_III	3
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	10
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	10
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	102
RNA_polymerase_archaeal_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_archaeal_initiation_factors	14
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	12089
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	2
Redox-dependent_regulation_of_nucleus_processes;Stress Response;Oxidative stress;Redox-dependent_regulation_of_nucleus_processes	166
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	1740
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	447
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	4061
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	2179
Rhamnolipids_in_Pseudomonas;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;Rhamnolipids_in_Pseudomonas	1
Ribonuclease_H;RNA Metabolism;RNA processing and modification;Ribonuclease_H	160
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	645
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	4965
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	555
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	3484
Ribosome_LSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_chloroplast	6
Ribosome_LSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_eukaryotic_and_archaeal	7
Ribosome_LSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_mitochondrial	3
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	6751
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	1
Ribosome_SSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_eukaryotic_and_archaeal	3
Salicylic_acid_biosynthesis1;Secondary Metabolism;Biosynthesis of phenylpropanoids;Salicylic_acid_biosynthesis1	4
SeqA_and_Co-occurring_Genes;Clustering-based subsystems;Chromosome Replication;SeqA_and_Co-occurring_Genes	1399
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	28984
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	2618
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	1
Sialic_Acid_Metabolism;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Sialic_Acid_Metabolism	71
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	1
Siderophore_Desferrioxamine_E;Iron acquisition and metabolism;Siderophores;Siderophore_Desferrioxamine_E	24
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	11
Siderophore_[Alcaligin-like];Iron acquisition and metabolism;Siderophores;Siderophore_[Alcaligin-like]	7
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	7
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	16
Soluble_cytochromes_and_functionally_related_electron_carriers;Respiration;-;Soluble_cytochromes_and_functionally_related_electron_carriers	111
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	82
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	11
SpoVS_protein_family;Dormancy and Sporulation;-;SpoVS_protein_family	2
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	4
Spore_germination;Dormancy and Sporulation;-;Spore_germination	1
Spore_pigment_biosynthetic_cluster_in_Actinomycetes;Dormancy and Sporulation;-;Spore_pigment_biosynthetic_cluster_in_Actinomycetes	40
Sporulation-associated_proteins_with_broader_functions;Dormancy and Sporulation;-;Sporulation-associated_proteins_with_broader_functions	1
Sporulation_Cluster_III_A;Dormancy and Sporulation;-;Sporulation_Cluster_III_A	1
Sporulation_draft;Dormancy and Sporulation;-;Sporulation_draft	1
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	3
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	5819
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	2330
Steroid_sulfates;Secondary Metabolism;Biologically active compounds in metazoan cell defence and differentiation;Steroid_sulfates	4144
Suberine_biosynthesis;Secondary Metabolism;Biosynthesis of phenylpropanoids;Suberine_biosynthesis	1
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	6264
Sucrose_utilization;Carbohydrates;Di- and oligosaccharides;Sucrose_utilization	1
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	1648
Sulfatases_and_sulfatase_modifying_factor_1;Clustering-based subsystems;Sulfatases and sulfatase modifying factor 1 (and a hypothetical);Sulfatases_and_sulfatase_modifying_factor_1	4144
Sulfur_oxidation;Sulfur Metabolism;-;Sulfur_oxidation	129
Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster;Regulation and Cell signaling;Quorum sensing and biofilm formation;Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster	1
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	436
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	16014
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	7087
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	296
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	10
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	296
The_Chv_regulatory_system_of_Alphaproteobacteria;Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria	126
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	2633
Thioredoxin-disulfide_reductase;Sulfur Metabolism;-;Thioredoxin-disulfide_reductase	71
Threonine_degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation	188
Tolerance_to_colicin_E2;Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2	64
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	1917
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	3606
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	3992
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	66
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	6416
Translation_elongation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_eukaryotic_and_archaeal	27
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	1
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	3509
Transport_of_Iron;Iron acquisition and metabolism;-;Transport_of_Iron	2
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	28
Transport_of_Nickel_and_Cobalt;Membrane Transport;-;Transport_of_Nickel_and_Cobalt	1
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	10054
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	97
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	2159
Type_III_secretion_system;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_system	1
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	1
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	5887
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	5886
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	3
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	270
Uncharacterized_sugar_kinase_cluster_(ygc);Carbohydrates;-;Uncharacterized_sugar_kinase_cluster_(ygc)	1
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	9020
Universal_stress_protein_family;Stress Response;-;Universal_stress_protein_family	7
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	404
Urea_carboxylase_and_Allophanate_hydrolase_cluster;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_carboxylase_and_Allophanate_hydrolase_cluster	6
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	1819
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1238
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	140
Valine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Valine_degradation	307
Vibrio_Core_Oligosaccharide_Biosynthesis;Cell Wall and Capsule;Gram-Negative cell wall components;Vibrio_Core_Oligosaccharide_Biosynthesis	1
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	134
Xanthine_Metabolism_in_Bacteria;Nucleosides and Nucleotides;Purines;Xanthine_Metabolism_in_Bacteria	30
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	33
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1776
YeiH;Clustering-based subsystems;Lysine, threonine, methionine, and cysteine;YeiH	3
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	8872
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	199
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	4270
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	3
cAMP_signaling_in_bacteria;Regulation and Cell signaling;-;cAMP_signaling_in_bacteria	2047
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	269
fumarate_respiration,_periplasmic;Respiration;Electron accepting reactions;fumarate_respiration,_periplasmic	1
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	245
p-cymene_degradation;Metabolism of Aromatic Compounds;-;p-cymene_degradation	2
pVir_Plasmid_of_Campylobacter;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;pVir_Plasmid_of_Campylobacter	132
polyprenyl_synthesis;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;polyprenyl_synthesis	1
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	3268
rRNA_modification_Archaea;RNA Metabolism;RNA processing and modification;rRNA_modification_Archaea	7
tRNA-methylthiotransferase_containing_cluster;Clustering-based subsystems;-;tRNA-methylthiotransferase_containing_cluster	188
tRNA_aminoacylation,_Asp_and_Asn;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Asp_and_Asn	2
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	1390
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	2297
tRNA_aminoacylation,_Ile;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Ile	2
tRNA_aminoacylation,_Leu;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Leu	5
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	319
tRNA_aminoacylation,_Thr;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Thr	1
tRNA_aminoacylation,_Val;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Val	3
tRNA_modification_Archaea;RNA Metabolism;RNA processing and modification;tRNA_modification_Archaea	298
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	2330
tRNA_splicing;RNA Metabolism;RNA processing and modification;tRNA_splicing	1
tRNAs;Protein Metabolism;Protein biosynthesis;tRNAs	12
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	14
