Subsystems.level3	mgm4637828.3
Protein_chaperones;Protein Metabolism;Protein folding;Protein_chaperones	12681
Proteolysis_in_bacteria,_ATP-dependent;Protein Metabolism;Protein degradation;Proteolysis_in_bacteria,_ATP-dependent	18671
Protocatechuate_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Protocatechuate_branch_of_beta-ketoadipate_pathway	810
Pterin_metabolism_3;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Pterin_metabolism_3	1
Purine_conversions;Nucleosides and Nucleotides;Purines;Purine_conversions	288
Putative_sulfate_assimilation_cluster;Clustering-based subsystems;-;Putative_sulfate_assimilation_cluster	41
Putrescine_utilization_pathways;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Putrescine_utilization_pathways	27
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	1073
Pyrimidine_utilization;Nucleosides and Nucleotides;Pyrimidines;Pyrimidine_utilization	129
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	5058
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	10910
Queuosine-Archaeosine_Biosynthesis;RNA Metabolism;RNA processing and modification;Queuosine-Archaeosine_Biosynthesis	3
Quorum-sensing_in_Vibrio;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum-sensing_in_Vibrio	2
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	2856
Quorum_sensing_regulation_in_Pseudomonas;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_sensing_regulation_in_Pseudomonas	1
RNA_methylation;RNA Metabolism;RNA processing and modification;RNA_methylation	5
RNA_polymerase_I;RNA Metabolism;Transcription;RNA_polymerase_I	4
RNA_polymerase_II;RNA Metabolism;Transcription;RNA_polymerase_II	4
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	1
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	70
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	16601
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	3
RNA_processing_and_degradation,_bacterial;RNA Metabolism;RNA processing and modification;RNA_processing_and_degradation,_bacterial	3
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	2041
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	390
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	1592
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	1603
Respiratory_dehydrogenases_1;Respiration;Electron donating reactions;Respiratory_dehydrogenases_1	9
Rhamnolipids_in_Pseudomonas;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;Rhamnolipids_in_Pseudomonas	1
Riboflavin,_FMN_and_FAD_metabolism;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN, FAD;Riboflavin,_FMN_and_FAD_metabolism	46
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	949
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	6105
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	594
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	4573
Ribosome_LSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_mitochondrial	1
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	5990
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	4
Ribosome_SSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_eukaryotic_and_archaeal	1
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	2
Salicylic_acid_biosynthesis1;Secondary Metabolism;Biosynthesis of phenylpropanoids;Salicylic_acid_biosynthesis1	1
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	35596
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	3073
Siderophore_Achromobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Achromobactin	2
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	3
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	13
Siderophore_[Alcaligin-like];Iron acquisition and metabolism;Siderophores;Siderophore_[Alcaligin-like]	9
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	9
Siderophore_pyochelin;Iron acquisition and metabolism;Siderophores;Siderophore_pyochelin	2
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	7
Small_acid-soluble_spore_proteins;Dormancy and Sporulation;Spore DNA protection;Small_acid-soluble_spore_proteins	3
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	96
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	6
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	2
Spore_pigment_biosynthetic_cluster_in_Actinomycetes;Dormancy and Sporulation;-;Spore_pigment_biosynthetic_cluster_in_Actinomycetes	1
Sporulation-related_Hypotheticals;Clustering-based subsystems;Clustering-based subsystems;Sporulation-related_Hypotheticals	1
Sporulation_Cluster;Dormancy and Sporulation;-;Sporulation_Cluster	1
Sporulation_Cluster_III_A;Dormancy and Sporulation;-;Sporulation_Cluster_III_A	1
Sporulation_draft;Dormancy and Sporulation;-;Sporulation_draft	2
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	11
Staphylococcal_accessory_gene_regulator_system;Regulation and Cell signaling;-;Staphylococcal_accessory_gene_regulator_system	1
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	7026
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	2921
Streptococcus_pyogenes_virulence_regulators;Regulation and Cell signaling;Regulation of virulence;Streptococcus_pyogenes_virulence_regulators	2
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	7472
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	2569
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	581
Synthesis_of_osmoregulated_periplasmic_glucans;Stress Response;Osmotic stress;Synthesis_of_osmoregulated_periplasmic_glucans	5
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	19748
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	7427
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	268
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	27
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	268
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	1845
Toluene_degradation;Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Toluene_degradation	2
Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)	1
Trans-envelope_signaling_system_VreARI_in_Pseudomonas;Regulation and Cell signaling;-;Trans-envelope_signaling_system_VreARI_in_Pseudomonas	1
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	2403
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	4298
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	4810
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	69
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	8183
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	1
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	2008
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	37
Transport_of_Nickel_and_Cobalt;Membrane Transport;-;Transport_of_Nickel_and_Cobalt	1
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	11798
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	2
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	2584
Type_4_conjugative_transfer_system,_IncI1_type;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Type_4_conjugative_transfer_system,_IncI1_type	2
Type_III_secretion_system;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_system	1
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	2
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	7250
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	7250
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	5
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	16
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	11838
Unspecified_monosaccharide_transport_cluster;Clustering-based subsystems;Monosaccharides;Unspecified_monosaccharide_transport_cluster	2
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	1
Urea_carboxylase_and_Allophanate_hydrolase_cluster;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_carboxylase_and_Allophanate_hydrolase_cluster	5
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	2618
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1617
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	117
Vibrio_Core_Oligosaccharide_Biosynthesis;Cell Wall and Capsule;Gram-Negative cell wall components;Vibrio_Core_Oligosaccharide_Biosynthesis	1
Vibrio_pathogenicity_island;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Vibrio_pathogenicity_island	1
VieSAB_signal_transduction_system_of_Vibrio;Regulation and Cell signaling;Regulation of virulence;VieSAB_signal_transduction_system_of_Vibrio	2
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	79
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	46
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1699
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	10828
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	238
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	5080
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	796
cAMP_signaling_in_bacteria;Regulation and Cell signaling;-;cAMP_signaling_in_bacteria	2437
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	463
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	322
pH_adaptation_potassium_efflux_system;Potassium metabolism;-;pH_adaptation_potassium_efflux_system	1
pVir_Plasmid_of_Campylobacter;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;pVir_Plasmid_of_Campylobacter	79
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	5118
tRNA-methylthiotransferase_containing_cluster;Clustering-based subsystems;-;tRNA-methylthiotransferase_containing_cluster	258
tRNA_aminoacylation,_Asp_and_Asn;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Asp_and_Asn	1
tRNA_aminoacylation,_Cys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Cys	1
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	1756
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	784
tRNA_aminoacylation,_Leu;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Leu	10
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	1
tRNA_aminoacylation,_Met;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Met	9
tRNA_aminoacylation,_Val;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Val	2
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	2932
tRNAs;Protein Metabolism;Protein biosynthesis;tRNAs	29
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	15
