Subsystems.level3	mgm4637815.3
Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes	2
Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	17
NiFe_hydrogenase_maturation;Respiration;Electron donating reactions;NiFe_hydrogenase_maturation	316
Nitrate_and_nitrite_ammonification;Nitrogen Metabolism;-;Nitrate_and_nitrite_ammonification	613
Nitric_oxide_synthase;Nitrogen Metabolism;-;Nitric_oxide_synthase	503
Nitrogen_fixation;Nitrogen Metabolism;-;Nitrogen_fixation	1
Nitrosative_stress;Nitrogen Metabolism;-;Nitrosative_stress	3
Novel_non-oxidative_pathway_of_Uracil_catabolism;Nucleosides and Nucleotides;Pyrimidines;Novel_non-oxidative_pathway_of_Uracil_catabolism	746
Nucleolar_protein_complex;Protein Metabolism;Protein biosynthesis;Nucleolar_protein_complex	252
Osmotic_stress_cluster;Stress Response;Osmotic stress;Osmotic_stress_cluster	23
Oxidative_stress;Stress Response;Oxidative stress;Oxidative_stress	2512
PROSC;Miscellaneous;Plant-Prokaryote DOE project;PROSC	1670
P_uptake_(cyanobacteria);Phosphorus Metabolism;-;P_uptake_(cyanobacteria)	725
Particulate_methane_monooxygenase_(pMMO);Carbohydrates;Central carbohydrate metabolism;Particulate_methane_monooxygenase_(pMMO)	2
Pentose_phosphate_pathway;Carbohydrates;Central carbohydrate metabolism;Pentose_phosphate_pathway	1810
Peptidoglycan_Biosynthesis;Cell Wall and Capsule;-;Peptidoglycan_Biosynthesis	2764
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides;Membrane Transport;ABC transporters;Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	43
Phage_capsid_proteins;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Phage_capsid_proteins	1
Phage_nin_genes_-_N-independent_survival;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Phage_nin_genes_-_N-independent_survival	1
Phenol_hydroxylase;Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Phenol_hydroxylase	6
Phenylacetyl-CoA_catabolic_pathway_(core);Metabolism of Aromatic Compounds;-;Phenylacetyl-CoA_catabolic_pathway_(core)	417
Phenylpropanoid_compound_degradation;Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Phenylpropanoid_compound_degradation	31
Phosphate_metabolism;Phosphorus Metabolism;-;Phosphate_metabolism	3910
Phosphonate_metabolism;Phosphorus Metabolism;-;Phosphonate_metabolism	1
Photorespiration_(oxidative_C2_cycle);Carbohydrates;CO2 fixation;Photorespiration_(oxidative_C2_cycle)	6215
Photosystem_I;Photosynthesis;Electron transport and photophosphorylation;Photosystem_I	34
Photosystem_II;Photosynthesis;Electron transport and photophosphorylation;Photosystem_II	27
Photosystem_II-type_photosynthetic_reaction_center;Photosynthesis;Electron transport and photophosphorylation;Photosystem_II-type_photosynthetic_reaction_center	3
Phycobilisome;Photosynthesis;Light-harvesting complexes;Phycobilisome	1
Plasmid_replication;DNA Metabolism;DNA replication;Plasmid_replication	3
Polyamine_Metabolism;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Polyamine_Metabolism	20
Polyglycerolphosphate_lipoteichoic_acid_biosynthesis;Cell Wall and Capsule;Gram-Positive cell wall components;Polyglycerolphosphate_lipoteichoic_acid_biosynthesis	7
Polyhydroxybutyrate_metabolism;Fatty Acids, Lipids, and Isoprenoids;-;Polyhydroxybutyrate_metabolism	48
Potassium_homeostasis;Potassium metabolism;-;Potassium_homeostasis	325
Programmed_frameshift;Protein Metabolism;Protein biosynthesis;Programmed_frameshift	1017
Propanediol_utilization;Carbohydrates;Sugar alcohols;Propanediol_utilization	9
Propionate-CoA_to_Succinate_Module;Carbohydrates;Organic acids;Propionate-CoA_to_Succinate_Module	4034
Propionyl-CoA_to_Succinyl-CoA_Module;Carbohydrates;Organic acids;Propionyl-CoA_to_Succinyl-CoA_Module	4025
Proteasome_archaeal;Protein Metabolism;Protein degradation;Proteasome_archaeal	694
Proteasome_bacterial;Protein Metabolism;Protein degradation;Proteasome_bacterial	4346
Protection_from_Reactive_Oxygen_Species;Stress Response;Oxidative stress;Protection_from_Reactive_Oxygen_Species	2512
Protein_Acetylation_and_Deacetylation_in_Bacteria;Protein Metabolism;Protein processing and modification;Protein_Acetylation_and_Deacetylation_in_Bacteria	4173
Protein_chaperones;Protein Metabolism;Protein folding;Protein_chaperones	7544
Proteolysis_in_bacteria,_ATP-dependent;Protein Metabolism;Protein degradation;Proteolysis_in_bacteria,_ATP-dependent	10777
Protocatechuate_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Protocatechuate_branch_of_beta-ketoadipate_pathway	456
Pterin_carbinolamine_dehydratase;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Pterin_carbinolamine_dehydratase	708
Pterin_metabolism_3;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Pterin_metabolism_3	708
Purine_conversions;Nucleosides and Nucleotides;Purines;Purine_conversions	180
Putative_TldE-TldD_proteolytic_complex;Protein Metabolism;Protein degradation;Putative_TldE-TldD_proteolytic_complex	50
Putative_sugar_ABC_transporter_(ytf_cluster);Clustering-based subsystems;Carbohydrates;Putative_sugar_ABC_transporter_(ytf_cluster)	28
Putative_sulfate_assimilation_cluster;Clustering-based subsystems;-;Putative_sulfate_assimilation_cluster	30
Putrescine_utilization_pathways;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Putrescine_utilization_pathways	16
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	546
Pyrimidine_utilization;Nucleosides and Nucleotides;Pyrimidines;Pyrimidine_utilization	4
Pyrrolnitrin_biosynthesis;Secondary Metabolism;Aromatic amino acids and derivatives;Pyrrolnitrin_biosynthesis	1
Pyruvate_Alanine_Serine_Interconversions;Carbohydrates;Central carbohydrate metabolism;Pyruvate_Alanine_Serine_Interconversions	1
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	3525
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	6097
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	1657
RNA_methylation;RNA Metabolism;RNA processing and modification;RNA_methylation	9
RNA_polymerase_III;RNA Metabolism;Transcription;RNA_polymerase_III	7
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	11
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	11
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	107
RNA_polymerase_archaeal_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_archaeal_initiation_factors	11
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	8728
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	7
Redox-dependent_regulation_of_nucleus_processes;Stress Response;Oxidative stress;Redox-dependent_regulation_of_nucleus_processes	136
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	1718
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	249
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	3018
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	1594
Respiratory_dehydrogenases_1;Respiration;Electron donating reactions;Respiratory_dehydrogenases_1	3
Ribonuclease_H;RNA Metabolism;RNA processing and modification;Ribonuclease_H	73
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	584
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	3579
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	317
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	2505
Ribosome_LSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_eukaryotic_and_archaeal	2
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	3234
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	3
Ribosome_SSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_eukaryotic_and_archaeal	3
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	1
Ribosome_biogenesis_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_biogenesis_bacterial	1
Salicylate_and_gentisate_catabolism;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Salicylate_and_gentisate_catabolism	14
Salicylic_acid_biosynthesis1;Secondary Metabolism;Biosynthesis of phenylpropanoids;Salicylic_acid_biosynthesis1	2
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	19143
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	1670
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	4
Sialic_Acid_Metabolism;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Sialic_Acid_Metabolism	75
Siderophore_Achromobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Achromobactin	2
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	2
Siderophore_Desferrioxamine_E;Iron acquisition and metabolism;Siderophores;Siderophore_Desferrioxamine_E	1
Siderophore_Enterobactin;Iron acquisition and metabolism;Siderophores;Siderophore_Enterobactin	1
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	10
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	39
Soluble_cytochromes_and_functionally_related_electron_carriers;Respiration;-;Soluble_cytochromes_and_functionally_related_electron_carriers	2
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	57
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	6
Spore_Coat;Clustering-based subsystems;-;Spore_Coat	506
Spore_germination;Dormancy and Sporulation;-;Spore_germination	3
Sporulation-associated_proteins_with_broader_functions;Dormancy and Sporulation;-;Sporulation-associated_proteins_with_broader_functions	101
Sporulation_Cluster;Dormancy and Sporulation;-;Sporulation_Cluster	4
Sporulation_draft;Dormancy and Sporulation;-;Sporulation_draft	2
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	15
Staphylococcal_accessory_gene_regulator_system;Regulation and Cell signaling;-;Staphylococcal_accessory_gene_regulator_system	1
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	3995
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	1684
Streptococcus_agalactiae_virulome;Virulence, Disease and Defense;-;Streptococcus_agalactiae_virulome	1
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	3058
Sucrose_utilization;Carbohydrates;Di- and oligosaccharides;Sucrose_utilization	1
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	1768
Sulfur_oxidation;Sulfur Metabolism;-;Sulfur_oxidation	85
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	347
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	10343
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	4692
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	183
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	11
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	183
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	1188
Threonine_anaerobic_catabolism_gene_cluster;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster	1
Tocopherol_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Tocopherol_Biosynthesis	1
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	1470
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	2651
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	2957
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	35
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	4683
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	2618
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	14
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	6927
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	1
Tryptophan_catabolism;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_catabolism	97
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	1482
Two_cell_division_clusters_relating_to_chromosome_partitioning;Cell Division and Cell Cycle;-;Two_cell_division_clusters_relating_to_chromosome_partitioning	1
Two_partner_secretion_pathway_(TPS);Membrane Transport;Protein secretion system, Type V;Two_partner_secretion_pathway_(TPS)	6
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	2
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	4438
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	4438
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	1
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	6709
Universal_stress_protein_family;Stress Response;-;Universal_stress_protein_family	1
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	147
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	1494
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	852
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	106
Valine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Valine_degradation	849
Xanthine_Metabolism_in_Bacteria;Nucleosides and Nucleotides;Purines;Xanthine_Metabolism_in_Bacteria	1
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	21
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	891
Yfa_cluster;Clustering-based subsystems;-;Yfa_cluster	2
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	6920
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	123
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	2807
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	1
cAMP_signaling_in_bacteria;Regulation and Cell signaling;-;cAMP_signaling_in_bacteria	1283
carbazol_degradation_cluster;Metabolism of Aromatic Compounds;-;carbazol_degradation_cluster	97
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	252
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	137
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	2912
tRNA-methylthiotransferase_containing_cluster;Clustering-based subsystems;-;tRNA-methylthiotransferase_containing_cluster	186
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	1129
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	432
tRNA_aminoacylation,_Lys;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Lys	274
tRNA_aminoacylation,_Phe;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Phe	1
tRNA_aminoacylation,_Thr;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Thr	2
tRNA_modification_Archaea;RNA Metabolism;RNA processing and modification;tRNA_modification_Archaea	1
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	1685
tRNA_modification_yeast_cytoplasmic;RNA Metabolism;RNA processing and modification;tRNA_modification_yeast_cytoplasmic	1
tRNAmodification_position_34;RNA Metabolism;RNA processing and modification;tRNAmodification_position_34	1
tRNAs;Protein Metabolism;Protein biosynthesis;tRNAs	9
