Subsystems.level3	mgm4637824.3
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	2909
Sulfate_reduction-associated_complexes;Sulfur Metabolism;-;Sulfate_reduction-associated_complexes	4
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	1169
Synthesis_of_osmoregulated_periplasmic_glucans;Stress Response;Osmotic stress;Synthesis_of_osmoregulated_periplasmic_glucans	21
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	18398
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	941
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	695
Terminal_cytochrome_d_ubiquinol_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases	79
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	695
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	4490
Ton_and_Tol_transport_systems;Membrane Transport;-;Ton_and_Tol_transport_systems	4
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	5765
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	10661
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	11724
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	18601
Transport_of_Nickel_and_Cobalt;Membrane Transport;-;Transport_of_Nickel_and_Cobalt	2
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	25532
Tricarboxylate_transport_system;Membrane Transport;-;Tricarboxylate_transport_system	83
Type_4_conjugative_transfer_system,_IncI1_type;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Type_4_conjugative_transfer_system,_IncI1_type	1
Type_III_secretion_system;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_system	5
Type_III_secretion_systems;Membrane Transport;Protein secretion system, Type III;Type_III_secretion_systems	5
Type_I_secretion_system_for_aggregation;Membrane Transport;Protein secretion system, Type I;Type_I_secretion_system_for_aggregation	1
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	16440
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	16440
Ubiquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Ubiquinone_Biosynthesis	2
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	850
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	18602
Uptake_of_selenate_and_selenite;Stress Response;Detoxification;Uptake_of_selenate_and_selenite	638
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	5064
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	3621
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	208
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	197
Xanthan_Exopolysaccharide_Biosynthesis_and_Export;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Xanthan_Exopolysaccharide_Biosynthesis_and_Export	1
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	3589
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	1939
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	553
ZZ_gjo_need_homes;Miscellaneous;-;ZZ_gjo_need_homes	6
mnm5U34_biosynthesis_bacteria;RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria	1
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	664
pH_adaptation_potassium_efflux_system;Potassium metabolism;-;pH_adaptation_potassium_efflux_system	1
pVir_Plasmid_of_Campylobacter;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;pVir_Plasmid_of_Campylobacter	197
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	1492
tRNA_aminoacylation,_Asp_and_Asn;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Asp_and_Asn	4
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	3777
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	1869
tRNA_aminoacylation,_His;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_His	1
tRNA_aminoacylation,_Phe;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Phe	3
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	6802
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	21
